ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
11493,43,Female,Business,11000.0,176000.0,22.0,513.0,No,,,PaidAd,16:00:00,Android,54.0
11494,37,Male,Self Employed,18000.0,378000.0,24.0,512.0,No,,,DirectOnline,04:13:00,Android,60.0
11496,59,Female,Self Employed,48000.0,465000.0,27.0,687.0,Yes,643.0,24000.0,DirectBank,14:36:00,,58.0
11497,43,Male,Professional,33000.0,472000.0,19.0,336.0,Yes,727.0,15000.0,DirectOnline,16:21:00,Android,60.0
11498,55,Female,Self Employed,44000.0,166000.0,27.0,,No,,,DirectOnline,15:01:00,Android,63.0
11499,30,Male,Salaried,19000.0,77000.0,32.0,465.0,Yes,580.0,18000.0,DirectBank,11:51:00,,52.0
11501,61,Female,Business,29000.0,174000.0,25.0,340.0,No,,,DirectBank,13:11:00,,59.0
11502,43,Female,Self Employed,51000.0,474000.0,30.0,525.0,No,,,PaidAd,05:10:00,Android,57.0
11503,34,Male,Self Employed,8000.0,460000.0,22.0,401.0,Yes,589.0,17000.0,DirectBank,15:40:00,,62.0
11507,44,Male,Business,22000.0,402000.0,22.0,,Yes,603.0,12000.0,PaidAd,23:44:00,Android,63.0
11508,21,Male,Business,18000.0,329000.0,21.0,611.0,Yes,,79000.0,DirectOnline,09:05:00,Android,58.0
11509,46,Male,Professional,21000.0,234000.0,19.0,582.0,Yes,307.0,76000.0,DirectBank,15:10:00,,52.0
11510,52,Male,Self Employed,38000.0,146000.0,34.0,649.0,Yes,424.0,86000.0,DirectBank,13:14:00,,54.0
11512,32,Male,Salaried,12000.0,164000.0,21.0,639.0,Yes,573.0,25000.0,DirectBank,16:28:00,,55.0
11515,63,Male,Self Employed,18000.0,113000.0,28.0,349.0,Yes,481.0,16000.0,DirectOnline,12:57:00,Android,62.0
11516,56,Male,Business,6000.0,274000.0,15.0,534.0,Yes,303.0,52000.0,DirectBank,13:04:00,,52.0
11517,64,Female,Self Employed,5000.0,491000.0,33.0,731.0,Yes,608.0,37000.0,DirectBank,14:48:00,,60.0
11518,56,Male,Self Employed,8000.0,295000.0,29.0,,Yes,873.0,45000.0,DirectBank,11:11:00,,55.0
11519,38,Male,Self Employed,12000.0,674000.0,25.0,318.0,Yes,636.0,7000.0,DirectOnline,13:09:00,Android,73.0
11520,27,Male,Professional,9000.0,482000.0,31.0,574.0,Yes,544.0,38000.0,DirectBank,09:02:00,,54.0
11521,29,Female,Salaried,12000.0,852000.0,18.0,666.0,Yes,792.0,7000.0,DirectBank,11:12:00,,52.0
11522,49,Male,Self Employed,27000.0,855000.0,33.0,874.0,Yes,667.0,46000.0,PaidAd,11:35:00,Android,63.0
11523,37,Female,Self Employed,9000.0,420000.0,24.0,609.0,Yes,395.0,16000.0,DirectOnline,10:30:00,Android,66.0
11524,21,Male,Self Employed,49000.0,488000.0,19.0,,No,,,DirectBank,13:28:00,,57.0
11525,38,Male,Self Employed,29000.0,365000.0,20.0,520.0,Yes,513.0,7000.0,DirectOnline,07:08:00,Android,52.0
11526,63,Male,Professional,25000.0,181000.0,17.0,693.0,Yes,528.0,15000.0,DirectOnline,11:46:00,Android,55.0
11527,31,Male,Salaried,6000.0,384000.0,19.0,815.0,No,,,PaidAd,09:54:00,Android,54.0
11530,48,Male,Professional,34000.0,370000.0,27.0,508.0,Yes,379.0,73000.0,DirectOnline,17:37:00,Android,65.0
11531,55,Male,Professional,7000.0,232000.0,33.0,777.0,No,,,DirectOnline,11:44:00,Android,66.0
11532,33,Male,Business,6000.0,82000.0,20.0,443.0,Yes,646.0,54000.0,DirectBank,10:04:00,,57.0
11533,64,Male,Self Employed,57000.0,299000.0,26.0,362.0,Yes,557.0,38000.0,DirectBank,10:47:00,,59.0
11534,27,Female,Salaried,50000.0,789000.0,22.0,,Yes,434.0,59000.0,DirectBank,15:48:00,,57.0
11535,40,Male,Salaried,14000.0,342000.0,23.0,638.0,No,,,PaidAd,15:07:00,Android,57.0
11536,27,Female,Self Employed,7000.0,257000.0,33.0,599.0,Yes,526.0,5000.0,DirectBank,15:45:00,,52.0
11539,30,Male,Salaried,38000.0,458000.0,29.0,840.0,No,,,DirectOnline,13:43:00,Android,52.0
11541,55,Male,Self Employed,53000.0,103000.0,35.0,462.0,Yes,562.0,18000.0,PaidAd,17:24:00,Android,52.0
11543,27,Male,Salaried,29000.0,453000.0,30.0,382.0,Yes,693.0,46000.0,DirectBank,12:52:00,,51.0
11546,28,Male,Self Employed,12000.0,402000.0,18.0,455.0,Yes,362.0,23000.0,DirectBank,17:07:00,,55.0
11550,50,Male,Salaried,14000.0,219000.0,25.0,315.0,No,,,DirectBank,11:12:00,,51.0
11551,29,Male,Self Employed,20000.0,207000.0,24.0,693.0,No,,,Agent,14:01:00,,57.0
11552,38,Female,Self Employed,6000.0,680000.0,22.0,614.0,Yes,726.0,15000.0,DirectOnline,19:59:00,Android,62.0
11553,41,Female,Self Employed,6000.0,480000.0,18.0,536.0,Yes,,11000.0,PaidAd,16:50:00,Android,58.0
11555,50,Female,Self Employed,48000.0,675000.0,32.0,359.0,Yes,408.0,24000.0,DirectBank,10:55:00,,68.0
11557,36,Male,Professional,89000.0,512000.0,33.0,686.0,Yes,533.0,27000.0,DirectBank,11:48:00,,51.0
11558,58,Male,Salaried,15000.0,171000.0,20.0,305.0,No,,,DirectOnline,02:38:00,Android,51.0
11561,37,Female,Business,29000.0,901000.0,30.0,551.0,Yes,,14000.0,DirectBank,12:07:00,,58.0
11562,61,Male,Business,12000.0,298000.0,30.0,658.0,No,,,DirectBank,14:01:00,,57.0
11563,48,Male,Self Employed,11000.0,310000.0,21.0,,No,,,DirectBank,15:45:00,,59.0
11566,52,Male,Self Employed,16000.0,791000.0,35.0,642.0,Yes,585.0,60000.0,DirectBank,13:12:00,,56.0
11567,53,Male,Self Employed,12000.0,178000.0,30.0,354.0,Yes,372.0,20000.0,PaidAd,10:11:00,Android,57.0
11572,23,Male,Professional,35000.0,396000.0,31.0,312.0,Yes,561.0,6000.0,DirectOnline,09:33:00,Android,62.0
11574,59,Male,Professional,11000.0,216000.0,21.0,362.0,Yes,589.0,7000.0,DirectOnline,21:40:00,Android,59.0
11575,50,Female,Self Employed,16000.0,277000.0,14.0,569.0,Yes,530.0,12000.0,DirectOnline,21:35:00,Android,55.0
11576,54,Female,Salaried,20000.0,263000.0,15.0,605.0,Yes,784.0,52000.0,Agent,09:15:00,,51.0
11577,25,Male,Professional,8000.0,61000.0,20.0,346.0,Yes,531.0,9000.0,DirectOnline,10:14:00,Android,57.0
11580,65,Female,Self Employed,40000.0,112000.0,29.0,676.0,Yes,614.0,54000.0,DirectBank,13:43:00,,55.0
11583,51,Female,Self Employed,56000.0,79000.0,24.0,391.0,No,,,DirectOnline,19:09:00,Android,54.0
11584,28,Male,Professional,38000.0,362000.0,28.0,636.0,Yes,752.0,10000.0,DirectBank,11:51:00,,54.0
11585,37,Female,Self Employed,92000.0,896000.0,20.0,490.0,Yes,676.0,6000.0,Agent,11:34:00,,52.0
11588,49,Male,Self Employed,22000.0,193000.0,31.0,533.0,Yes,859.0,59000.0,DirectBank,16:31:00,,51.0
11591,30,Female,Self Employed,46000.0,549000.0,22.0,360.0,No,,,DirectBank,15:15:00,,54.0
11600,45,Female,Self Employed,6000.0,316000.0,35.0,306.0,Yes,380.0,20000.0,DirectBank,09:26:00,,58.0
11602,55,Female,Salaried,9000.0,387000.0,33.0,500.0,No,,,DirectBank,11:32:00,,51.0
11605,38,Female,Self Employed,48000.0,431000.0,28.0,,Yes,,24000.0,DirectBank,14:00:00,,53.0
11606,57,Female,Professional,16000.0,346000.0,21.0,525.0,Yes,,6000.0,DirectBank,15:02:00,,58.0
11607,42,Female,Self Employed,10000.0,452000.0,31.0,474.0,Yes,624.0,16000.0,DirectOnline,10:00:00,Android,66.0
11609,25,Female,Self Employed,19000.0,86000.0,35.0,519.0,No,,,DirectOnline,21:55:00,Android,52.0
11610,21,Male,Salaried,53000.0,737000.0,25.0,577.0,Yes,442.0,6000.0,PaidAd,14:39:00,Android,62.0
11614,41,Female,Business,13000.0,54000.0,15.0,578.0,Yes,,10000.0,DirectOnline,12:36:00,Android,53.0
11615,24,Male,Self Employed,12000.0,404000.0,35.0,887.0,No,,,PaidAd,19:05:00,Android,59.0
11619,54,Male,Salaried,13000.0,160000.0,27.0,532.0,No,,,DirectOnline,19:34:00,Android,55.0
11620,46,Female,Self Employed,31000.0,396000.0,27.0,331.0,Yes,402.0,47000.0,DirectBank,11:05:00,,57.0
11621,48,Male,Self Employed,15000.0,388000.0,24.0,,Yes,436.0,56000.0,DirectOnline,01:44:00,Android,62.0
11622,57,Male,Salaried,43000.0,850000.0,28.0,524.0,Yes,649.0,8000.0,DirectBank,12:43:00,,58.0
11624,62,Male,Self Employed,80000.0,441000.0,34.0,687.0,Yes,590.0,12000.0,DirectOnline,19:05:00,Android,56.0
11625,33,Female,Business,10000.0,245000.0,24.0,302.0,No,,,DirectOnline,12:16:00,Android,51.0
11627,36,Male,Professional,9000.0,486000.0,31.0,384.0,Yes,300.0,16000.0,DirectBank,12:29:00,,59.0
11629,56,Female,Business,38000.0,397000.0,23.0,419.0,No,,,DirectOnline,18:04:00,Android,53.0
11632,64,Female,Salaried,12000.0,389000.0,35.0,488.0,Yes,699.0,18000.0,DirectBank,15:42:00,,64.0
11633,54,Male,Professional,18000.0,65000.0,29.0,,No,,,PaidAd,20:59:00,Android,57.0
11634,57,Male,Self Employed,9000.0,336000.0,29.0,685.0,Yes,312.0,27000.0,PaidAd,16:24:00,Android,57.0
11636,24,Male,Professional,48000.0,126000.0,23.0,487.0,No,,,DirectBank,17:52:00,,52.0
11638,21,Female,Self Employed,8000.0,421000.0,28.0,480.0,Yes,389.0,7000.0,PaidAd,18:11:00,Android,62.0
11639,39,Male,Self Employed,8000.0,427000.0,29.0,557.0,Yes,,76000.0,DirectOnline,17:22:00,iOS,55.0
11640,60,Male,Self Employed,16000.0,197000.0,16.0,666.0,Yes,365.0,37000.0,PaidAd,10:23:00,Android,62.0
11641,56,Female,Self Employed,14000.0,404000.0,34.0,620.0,Yes,660.0,11000.0,DirectOnline,07:59:00,Android,65.0
11646,52,Male,Self Employed,5000.0,439000.0,22.0,382.0,No,,,DirectOnline,19:26:00,Android,63.0
11648,37,Male,Professional,36000.0,459000.0,30.0,493.0,No,,,PaidAd,18:11:00,Android,53.0
11650,42,Male,Business,8000.0,965000.0,25.0,685.0,Yes,650.0,49000.0,DirectBank,11:36:00,,60.0
11651,24,Male,Self Employed,35000.0,188000.0,18.0,514.0,No,,,DirectOnline,09:05:00,Android,66.0
11653,21,Female,Self Employed,54000.0,180000.0,33.0,397.0,No,,,DirectBank,10:03:00,,51.0
11654,61,Male,Self Employed,53000.0,921000.0,26.0,829.0,No,,,PaidAd,00:22:00,Android,64.0
11656,65,Female,Self Employed,38000.0,66000.0,19.0,692.0,Yes,575.0,10000.0,Agent,16:38:00,,59.0
11657,53,Female,Self Employed,46000.0,789000.0,35.0,576.0,Yes,571.0,9000.0,DirectBank,11:05:00,,53.0
11658,40,Male,Self Employed,10000.0,676000.0,20.0,532.0,Yes,763.0,6000.0,DirectBank,13:52:00,,58.0
11665,25,Male,Self Employed,10000.0,301000.0,31.0,402.0,No,,,DirectBank,14:42:00,,57.0
11666,47,Male,Professional,9000.0,176000.0,35.0,437.0,Yes,410.0,57000.0,DirectOnline,16:50:00,Android,64.0
11669,40,Male,Self Employed,18000.0,409000.0,32.0,366.0,No,,,PaidAd,13:10:00,Android,61.0
11671,62,Male,Self Employed,30000.0,162000.0,20.0,328.0,Yes,882.0,15000.0,DirectBank,09:20:00,,60.0
11673,29,Male,Self Employed,22000.0,251000.0,25.0,,Yes,522.0,10000.0,DirectOnline,10:59:00,Android,54.0
11674,28,Female,Business,17000.0,113000.0,14.0,413.0,No,,,DirectOnline,14:09:00,Android,54.0
11675,21,Female,Business,17000.0,297000.0,30.0,,Yes,351.0,99000.0,DirectBank,13:54:00,,51.0
11680,23,Female,Self Employed,11000.0,173000.0,32.0,563.0,No,,,PaidAd,11:41:00,Android,59.0
11681,25,Male,Professional,10000.0,81000.0,25.0,566.0,No,,,DirectBank,12:40:00,,58.0
11682,30,Female,Self Employed,13000.0,401000.0,22.0,,Yes,522.0,10000.0,DirectBank,15:24:00,,64.0
11683,41,Male,Self Employed,24000.0,961000.0,20.0,779.0,Yes,328.0,46000.0,DirectBank,09:59:00,,54.0
11684,46,Female,Self Employed,43000.0,61000.0,21.0,426.0,Yes,330.0,16000.0,Agent,13:43:00,,56.0
11685,27,Male,Professional,30000.0,128000.0,25.0,383.0,Yes,627.0,23000.0,DirectBank,12:16:00,,54.0
11687,37,Male,Professional,39000.0,350000.0,21.0,392.0,Yes,321.0,9000.0,DirectBank,16:41:00,,65.0
11688,59,Female,Self Employed,34000.0,350000.0,24.0,681.0,Yes,549.0,20000.0,DirectOnline,03:30:00,Android,64.0
11690,29,Female,Self Employed,37000.0,40000.0,16.0,627.0,Yes,313.0,82000.0,PaidAd,20:01:00,Android,51.0
11692,43,Male,Professional,26000.0,113000.0,26.0,420.0,Yes,603.0,16000.0,DirectBank,11:14:00,,53.0
11695,46,Male,Salaried,6000.0,400000.0,26.0,572.0,Yes,654.0,43000.0,DirectOnline,14:08:00,Android,59.0
11697,60,Male,Self Employed,15000.0,160000.0,35.0,701.0,Yes,473.0,42000.0,DirectOnline,03:56:00,Android,53.0
11698,39,Male,Self Employed,6000.0,636000.0,23.0,533.0,Yes,371.0,7000.0,DirectBank,13:54:00,,60.0
11699,51,Female,Self Employed,40000.0,171000.0,29.0,,No,,,DirectBank,17:37:00,,59.0
11702,58,Female,Professional,6000.0,136000.0,18.0,384.0,Yes,538.0,13000.0,PaidAd,14:01:00,Android,62.0
11703,47,Male,Self Employed,13000.0,490000.0,19.0,330.0,No,,,DirectBank,13:07:00,,58.0
11707,25,Male,Self Employed,29000.0,386000.0,25.0,596.0,Yes,482.0,25000.0,DirectBank,12:33:00,,67.0
11708,25,Female,Self Employed,10000.0,109000.0,13.0,671.0,Yes,302.0,7000.0,PaidAd,09:17:00,Android,62.0
11711,45,Female,Business,36000.0,124000.0,19.0,681.0,No,,,PaidAd,15:42:00,Android,55.0
11713,38,Male,Self Employed,5000.0,207000.0,25.0,505.0,No,,,PaidAd,18:31:00,iOS,51.0
11714,65,Male,Professional,15000.0,396000.0,20.0,495.0,No,,,DirectOnline,23:25:00,Android,54.0
11715,39,Male,Self Employed,51000.0,305000.0,24.0,535.0,Yes,545.0,48000.0,DirectBank,16:46:00,,58.0
11716,52,Male,Self Employed,19000.0,777000.0,23.0,797.0,No,,,DirectOnline,11:27:00,Android,62.0
11717,28,Female,Self Employed,19000.0,398000.0,19.0,598.0,Yes,881.0,26000.0,DirectBank,09:54:00,,51.0
11718,26,Male,Self Employed,15000.0,488000.0,31.0,385.0,Yes,479.0,33000.0,DirectBank,11:44:00,,63.0
11719,41,Male,Salaried,7000.0,462000.0,28.0,813.0,Yes,655.0,59000.0,DirectOnline,12:14:00,Android,57.0
11726,55,Male,Salaried,7000.0,148000.0,22.0,308.0,Yes,585.0,52000.0,DirectOnline,13:18:00,Android,65.0
11727,57,Male,Professional,9000.0,374000.0,29.0,897.0,Yes,582.0,42000.0,Agent,11:13:00,,60.0
11728,59,Female,Salaried,18000.0,192000.0,29.0,587.0,No,,,PaidAd,14:55:00,Android,57.0
11732,32,Male,Salaried,18000.0,467000.0,22.0,532.0,No,,,DirectOnline,11:03:00,Android,56.0
11733,59,Female,Self Employed,31000.0,440000.0,30.0,429.0,No,,,DirectBank,13:25:00,,54.0
11736,60,Male,Self Employed,34000.0,44000.0,17.0,645.0,Yes,342.0,18000.0,DirectOnline,15:14:00,Android,60.0
11737,30,Male,Self Employed,7000.0,147000.0,12.0,677.0,No,,,DirectOnline,10:23:00,Android,56.0
11738,61,Female,Self Employed,12000.0,369000.0,33.0,343.0,Yes,393.0,14000.0,PaidAd,11:07:00,Android,61.0
11739,39,Female,Self Employed,21000.0,488000.0,24.0,634.0,Yes,691.0,13000.0,DirectOnline,23:35:00,Android,53.0
11742,23,Female,Self Employed,19000.0,777000.0,22.0,668.0,Yes,502.0,17000.0,DirectBank,17:18:00,,57.0
11743,59,Male,Self Employed,41000.0,217000.0,29.0,434.0,Yes,707.0,70000.0,DirectOnline,10:37:00,Android,53.0
11745,65,Male,Salaried,13000.0,152000.0,34.0,812.0,Yes,388.0,51000.0,DirectBank,14:46:00,,59.0
11746,32,Female,Business,14000.0,290000.0,31.0,339.0,Yes,534.0,17000.0,DirectOnline,14:52:00,Android,57.0
11747,44,Male,Self Employed,6000.0,468000.0,33.0,526.0,Yes,515.0,57000.0,PaidAd,20:05:00,Android,71.0
11749,31,Male,Self Employed,33000.0,284000.0,26.0,311.0,Yes,,9000.0,PaidAd,12:49:00,Android,52.0
11750,63,Female,Self Employed,18000.0,500000.0,25.0,520.0,No,,,Agent,14:45:00,,60.0
11751,50,Male,Self Employed,20000.0,319000.0,35.0,342.0,No,,,DirectBank,10:29:00,,53.0
11754,46,Male,Self Employed,6000.0,467000.0,33.0,383.0,Yes,599.0,10000.0,DirectBank,12:54:00,,63.0
11755,34,Female,Professional,38000.0,291000.0,20.0,456.0,Yes,753.0,49000.0,DirectOnline,19:04:00,Android,53.0
11757,43,Male,Self Employed,8000.0,464000.0,20.0,352.0,Yes,551.0,88000.0,DirectOnline,09:48:00,Android,57.0
11758,29,Female,Professional,10000.0,438000.0,22.0,507.0,Yes,786.0,11000.0,DirectOnline,13:39:00,Android,63.0
11759,52,Male,Business,36000.0,812000.0,26.0,528.0,Yes,,11000.0,DirectBank,14:13:00,,59.0
11760,20,Female,Self Employed,26000.0,92000.0,25.0,653.0,Yes,335.0,51000.0,DirectBank,14:04:00,,51.0
11761,32,Male,Salaried,6000.0,990000.0,33.0,341.0,Yes,511.0,10000.0,DirectBank,16:47:00,,58.0
11765,21,Male,Salaried,13000.0,297000.0,26.0,630.0,Yes,686.0,7000.0,PaidAd,10:18:00,Android,53.0
11766,22,Female,Self Employed,49000.0,282000.0,29.0,687.0,Yes,884.0,52000.0,DirectOnline,18:09:00,Android,52.0
11767,20,Male,Professional,54000.0,129000.0,27.0,437.0,Yes,367.0,13000.0,DirectBank,12:01:00,,61.0
11769,44,Female,Self Employed,82000.0,296000.0,28.0,331.0,Yes,498.0,17000.0,DirectBank,13:48:00,,56.0
11770,65,Male,Self Employed,16000.0,384000.0,25.0,491.0,No,,,DirectOnline,08:38:00,Android,64.0
11773,61,Female,Self Employed,5000.0,71000.0,12.0,391.0,No,,,DirectOnline,10:15:00,iOS,65.0
11774,23,Female,Self Employed,18000.0,329000.0,25.0,594.0,No,,,Agent,14:53:00,,56.0
11776,47,Male,Self Employed,41000.0,499000.0,32.0,408.0,Yes,329.0,25000.0,DirectBank,12:16:00,,52.0
11777,41,Male,Self Employed,9000.0,915000.0,25.0,687.0,Yes,642.0,11000.0,DirectBank,12:01:00,,63.0
11778,31,Female,Business,33000.0,414000.0,31.0,418.0,Yes,548.0,8000.0,DirectOnline,11:48:00,iOS,64.0
11779,34,Male,Self Employed,10000.0,431000.0,34.0,,Yes,562.0,47000.0,DirectBank,14:50:00,,68.0
11780,46,Male,Business,70000.0,308000.0,21.0,482.0,Yes,749.0,13000.0,PaidAd,23:29:00,Android,51.0
11781,58,Female,Self Employed,52000.0,254000.0,29.0,509.0,Yes,562.0,24000.0,DirectBank,14:06:00,,53.0
11783,34,Male,Salaried,8000.0,372000.0,25.0,303.0,Yes,,49000.0,DirectOnline,18:31:00,Android,69.0
11784,57,Female,Self Employed,8000.0,403000.0,24.0,526.0,Yes,806.0,15000.0,DirectBank,10:58:00,,59.0
11785,35,Male,Professional,39000.0,373000.0,35.0,540.0,No,,,DirectOnline,18:19:00,Android,59.0
11786,62,Male,Business,37000.0,755000.0,28.0,523.0,No,,,PaidAd,10:34:00,Android,70.0
11787,44,Male,Professional,35000.0,894000.0,24.0,421.0,Yes,549.0,15000.0,DirectOnline,16:10:00,Android,62.0
11788,23,Female,Self Employed,14000.0,96000.0,29.0,374.0,Yes,631.0,32000.0,DirectOnline,15:56:00,iOS,61.0
11790,58,Male,Self Employed,50000.0,155000.0,28.0,471.0,No,,,DirectOnline,09:54:00,Android,56.0
11791,61,Female,Salaried,53000.0,351000.0,18.0,501.0,Yes,608.0,19000.0,DirectBank,14:48:00,,60.0
11792,60,Male,Self Employed,5000.0,235000.0,14.0,501.0,Yes,457.0,12000.0,DirectBank,09:47:00,,63.0
11793,60,Male,Self Employed,5000.0,193000.0,12.0,653.0,Yes,559.0,17000.0,DirectOnline,17:42:00,iOS,64.0
11796,60,Male,Salaried,17000.0,89000.0,19.0,505.0,Yes,372.0,13000.0,PaidAd,11:07:00,Android,53.0
11797,52,Male,Professional,11000.0,231000.0,20.0,448.0,Yes,,52000.0,DirectOnline,10:17:00,Android,55.0
11801,37,Female,Salaried,21000.0,308000.0,33.0,,Yes,309.0,71000.0,Agent,10:20:00,,52.0
11804,38,Female,Business,18000.0,187000.0,18.0,540.0,Yes,311.0,34000.0,PaidAd,18:23:00,iOS,52.0
11807,53,Female,Business,81000.0,120000.0,31.0,890.0,Yes,685.0,39000.0,DirectOnline,08:32:00,Android,51.0
11808,56,Male,Self Employed,38000.0,200000.0,21.0,302.0,No,,,DirectBank,16:25:00,,51.0
11809,63,Male,Self Employed,16000.0,152000.0,14.0,660.0,Yes,475.0,39000.0,DirectBank,11:28:00,,61.0
11810,65,Male,Professional,19000.0,339000.0,32.0,653.0,Yes,668.0,32000.0,DirectBank,12:55:00,,67.0
11811,55,Female,Self Employed,43000.0,387000.0,35.0,309.0,Yes,542.0,8000.0,DirectOnline,16:25:00,Android,60.0
11814,53,Male,Professional,41000.0,913000.0,34.0,714.0,Yes,311.0,14000.0,PaidAd,02:51:00,Android,62.0
11815,47,Male,Self Employed,36000.0,41000.0,31.0,510.0,Yes,632.0,52000.0,DirectOnline,00:52:00,Android,67.0
11816,53,Female,Self Employed,10000.0,579000.0,34.0,639.0,Yes,526.0,67000.0,PaidAd,12:19:00,Android,69.0
11818,60,Male,Self Employed,27000.0,954000.0,31.0,559.0,No,,,DirectOnline,12:17:00,Android,63.0
11819,38,Male,Self Employed,16000.0,66000.0,13.0,454.0,No,,,DirectBank,11:40:00,,59.0
11820,46,Male,Self Employed,34000.0,370000.0,31.0,656.0,Yes,590.0,40000.0,DirectOnline,18:30:00,iOS,68.0
11823,65,Male,Business,58000.0,115000.0,21.0,313.0,Yes,496.0,5000.0,DirectBank,12:12:00,,58.0
11827,62,Female,Self Employed,25000.0,172000.0,32.0,527.0,No,,,PaidAd,08:03:00,Android,53.0
11828,20,Male,Self Employed,45000.0,377000.0,18.0,572.0,No,,,DirectOnline,10:54:00,iOS,51.0
11830,34,Male,Professional,19000.0,278000.0,13.0,372.0,No,,,DirectOnline,13:42:00,Android,61.0
11832,56,Female,Self Employed,35000.0,197000.0,35.0,728.0,Yes,450.0,17000.0,PaidAd,05:02:00,Android,53.0
11835,43,Female,Self Employed,24000.0,356000.0,25.0,494.0,No,,,PaidAd,03:38:00,Android,59.0
11836,38,Male,Salaried,43000.0,69000.0,30.0,363.0,Yes,,51000.0,DirectOnline,07:30:00,Android,53.0
11837,39,Male,Salaried,15000.0,606000.0,20.0,306.0,Yes,385.0,7000.0,DirectBank,13:40:00,,62.0
11838,21,Male,Self Employed,17000.0,941000.0,29.0,666.0,No,,,Agent,14:41:00,,60.0
11839,43,Female,Professional,92000.0,149000.0,19.0,408.0,No,,,PaidAd,19:41:00,Android,51.0
11840,63,Female,Self Employed,9000.0,70000.0,34.0,656.0,Yes,625.0,36000.0,DirectBank,14:11:00,,62.0
11842,53,Male,Self Employed,76000.0,971000.0,34.0,455.0,Yes,467.0,26000.0,DirectOnline,09:15:00,Android,68.0
11845,51,Male,Self Employed,21000.0,145000.0,21.0,,No,,,DirectBank,10:21:00,,51.0
11846,32,Female,Salaried,11000.0,875000.0,29.0,524.0,No,,,PaidAd,19:50:00,Android,56.0
11847,23,Male,Self Employed,12000.0,199000.0,17.0,660.0,Yes,,49000.0,DirectOnline,01:20:00,Android,61.0
11851,58,Male,Salaried,33000.0,241000.0,27.0,619.0,Yes,510.0,45000.0,DirectOnline,15:33:00,Android,61.0
11852,64,Male,Salaried,15000.0,60000.0,12.0,574.0,Yes,489.0,26000.0,DirectOnline,16:38:00,Android,52.0
11854,26,Male,Self Employed,72000.0,81000.0,13.0,364.0,No,,,DirectOnline,00:28:00,Android,53.0
11856,53,Female,Self Employed,16000.0,118000.0,21.0,,Yes,373.0,70000.0,Agent,17:08:00,,51.0
11857,61,Male,Self Employed,34000.0,486000.0,35.0,,No,,,DirectBank,10:07:00,,56.0
11858,55,Female,Self Employed,5000.0,44000.0,34.0,685.0,No,,,DirectBank,13:01:00,,53.0
11859,40,Male,Self Employed,16000.0,488000.0,28.0,615.0,Yes,783.0,15000.0,DirectOnline,16:35:00,Android,60.0
11861,61,Female,Professional,24000.0,359000.0,29.0,390.0,No,,,DirectOnline,20:16:00,iOS,55.0
11862,50,Male,Salaried,8000.0,395000.0,21.0,319.0,Yes,538.0,28000.0,DirectOnline,15:51:00,Android,65.0
11863,38,Male,Professional,52000.0,539000.0,34.0,644.0,Yes,517.0,14000.0,PaidAd,20:27:00,Android,69.0
11864,53,Male,Salaried,6000.0,475000.0,29.0,625.0,Yes,497.0,53000.0,PaidAd,10:27:00,Android,61.0
11865,51,Female,Self Employed,6000.0,109000.0,35.0,659.0,No,,,DirectOnline,15:26:00,Android,60.0
11866,22,Male,Salaried,50000.0,199000.0,34.0,635.0,Yes,546.0,53000.0,DirectOnline,08:36:00,iOS,51.0
11867,57,Female,Self Employed,10000.0,330000.0,31.0,570.0,No,,,DirectBank,10:31:00,,55.0
11868,62,Male,Self Employed,35000.0,132000.0,29.0,858.0,No,,,PaidAd,19:32:00,Android,53.0
11871,29,Male,Salaried,51000.0,711000.0,25.0,485.0,Yes,439.0,49000.0,DirectBank,11:42:00,,54.0
11872,37,Male,Professional,17000.0,971000.0,25.0,573.0,Yes,356.0,45000.0,DirectOnline,09:06:00,iOS,63.0
11873,27,Male,Self Employed,43000.0,249000.0,26.0,587.0,No,,,DirectBank,17:02:00,,51.0
11874,53,Female,Self Employed,8000.0,419000.0,26.0,829.0,Yes,565.0,40000.0,DirectOnline,19:19:00,Android,61.0
11875,26,Male,Business,19000.0,173000.0,24.0,691.0,Yes,652.0,71000.0,DirectOnline,20:29:00,Android,55.0
11877,36,Female,Professional,49000.0,194000.0,24.0,695.0,No,,,DirectOnline,14:19:00,Android,51.0
11880,33,Female,Business,11000.0,158000.0,20.0,666.0,No,,,DirectBank,11:49:00,,52.0
11881,55,Female,Business,21000.0,661000.0,19.0,518.0,No,,,DirectBank,17:05:00,,54.0
11882,25,Male,Salaried,6000.0,284000.0,35.0,522.0,No,,,PaidAd,11:50:00,Android,55.0
11883,30,Male,Self Employed,53000.0,115000.0,28.0,636.0,Yes,510.0,13000.0,DirectOnline,17:06:00,iOS,55.0
11884,51,Female,Salaried,33000.0,99000.0,31.0,605.0,Yes,484.0,43000.0,PaidAd,11:46:00,Android,51.0
11888,25,Female,Business,6000.0,80000.0,33.0,643.0,Yes,643.0,27000.0,DirectBank,14:43:00,,56.0
11892,64,Male,Professional,28000.0,509000.0,19.0,660.0,Yes,505.0,6000.0,DirectOnline,16:21:00,Android,75.0
11893,47,Male,Self Employed,29000.0,55000.0,18.0,617.0,No,,,PaidAd,19:23:00,Android,54.0
