ApplicationNumber,OpenCredit,MonthlyCreditPayment,CreditHistory,MinBalance,ChequeBounce,DebitToDemat
11784,443300.00000000006,9432.0,56.0,0.0,No,No
11785,373000.0,17762.0,46.0,0.0,No,Yes
11786,1132500.0,30608.0,85.0,2.0,Yes,Yes
11787,447000.0,13545.0,90.0,3.0,No,No
11788,86400.0,1630.0,11.0,2.0,No,Yes
11789,131200.0,16400.0,52.0,0.0,No,No
11790,93000.0,1898.0,93.0,1.0,No,No
11791,175500.0,4743.0,61.0,1.0,Yes,Yes
11792,117500.0,5875.0,4.0,2.0,No,No
11793,77200.0,2339.0,37.0,1.0,No,No
11794,135400.0,3009.0,69.0,1.0,No,No
11795,236000.0,7375.0,29.0,0.0,No,No
11796,115700.0,2225.0,10.0,0.0,No,No
11797,0.0,0.0,37.0,0.0,No,No
11798,253800.00000000003,6859.0,76.0,0.0,No,No
11799,127200.0,4240.0,77.0,1.0,No,No
11800,61200.00000000001,1855.0,43.0,1.0,No,Yes
11801,215600.00000000003,7700.0,88.0,2.0,No,No
11802,89300.0,1860.0,21.0,0.0,No,No
11803,297000.0000000001,21214.0,42.0,0.0,No,Yes
11804,130900.0,4363.0,23.0,0.0,No,No
11805,132000.0,4000.0,23.0,1.0,No,No
11806,176400.00000000003,3459.0,41.0,0.0,No,No
11807,48000.0,1200.0,85.0,2.0,No,Yes
11808,120000.0,2353.0,79.0,1.0,No,Yes
11809,60800.0,2097.0,82.0,1.0,Yes,No
11810,406800.00000000006,50850.0,12.0,2.0,No,No
11811,154800.0,3225.0,3.0,2.0,No,No
11812,216000.0,6353.0,29.0,2.0,Yes,No
11813,5400.0,93.0,18.0,0.0,No,No
11814,365200.0,6190.0,73.0,4.0,No,Yes
11815,53300.0,3331.0,94.0,1.0,No,Yes
11816,636900.0,70767.0,74.0,2.0,No,Yes
11817,117700.0,11770.0,45.0,0.0,No,No
11818,190800.0,4770.0,13.0,1.0,No,No
11819,33000.0,589.0,1.0,1.0,Yes,Yes
11820,222000.00000000003,44400.0,80.0,2.0,No,Yes
11821,134400.0,2743.0,17.0,1.0,Yes,No
11822,87000.00000000001,9667.0,49.0,0.0,No,No
11823,69000.00000000001,1865.0,28.0,1.0,No,No
11824,0.0,0.0,55.0,3.0,No,No
11825,141900.00000000006,2447.0,2.0,0.0,No,Yes
11826,141600.0,2832.0,25.0,0.0,Yes,No
11827,17200.0,1012.0,26.0,1.0,No,Yes
11828,37700.0,685.0,11.0,2.0,Yes,No
11829,57600.0,1108.0,5.0,1.0,No,No
11830,166800.00000000006,3208.0,4.0,1.0,No,No
11831,88500.00000000001,5900.0,80.0,2.0,No,No
11832,118200.0,4925.0,48.0,2.0,No,No
11833,167200.0,3215.0,54.0,2.0,Yes,Yes
11834,136800.00000000006,8047.0,5.0,2.0,No,No
11835,213600.00000000003,5340.0,73.0,2.0,No,Yes
11836,34500.0,841.0,21.0,2.0,No,No
11837,606000.0,13467.0,62.0,3.0,No,No
11838,470500.0,17426.0,8.0,4.0,Yes,No
11839,74500.0,8278.0,86.0,2.0,Yes,Yes
11840,49000.00000000001,3267.0,12.0,1.0,No,No
11841,308800.0,30880.0,8.0,0.0,No,Yes
11842,1165200.0000000002,291300.0,92.0,1.0,No,No
11843,0.0,0.0,43.0,0.0,No,No
11844,30400.0,779.0,48.0,0.0,No,No
11845,101500.0,2256.0,7.0,4.0,No,No
11846,612500.0000000001,17500.0,43.0,1.0,No,No
11847,79600.0,1592.0,4.0,1.0,No,No
11848,219500.0,4573.0,5.0,2.0,No,No
11849,138000.0,3632.0,75.0,0.0,No,Yes
11850,107200.0,2382.0,48.0,1.0,No,No
11851,192800.0,16067.0,5.0,0.0,No,Yes
11852,24000.0,511.0,4.0,0.0,No,No
11853,147600.00000000006,3075.0,22.0,3.0,No,Yes
11854,0.0,0.0,92.0,1.0,No,No
11855,330300.0,11796.0,16.0,0.0,No,No
11856,129800.0,4636.0,30.0,0.0,No,No
11857,583200.0000000001,18225.0,41.0,0.0,No,No
11858,22000.0,611.0,32.0,3.0,No,No
11859,292800.0000000001,7320.0,41.0,0.0,No,No
11860,73000.0,1587.0,18.0,0.0,No,No
11861,71800.0,1355.0,28.0,1.0,No,Yes
11862,276500.0,6011.0,56.0,2.0,No,No
11863,592900.0,34876.0,58.0,2.0,Yes,No
11864,142500.00000000006,17813.0,77.0,1.0,Yes,No
11865,130800.0,5450.0,88.0,0.0,No,No
11866,79600.0,1941.0,11.0,1.0,No,No
11867,66000.0,1941.0,12.0,0.0,No,Yes
11868,79200.00000000001,3960.0,8.0,2.0,No,Yes
11869,74100.0,1852.0,59.0,0.0,No,No
11870,648200.0000000001,12710.0,76.0,2.0,No,No
11871,142200.0,8888.0,8.0,1.0,No,Yes
11872,388400.0,12138.0,14.0,1.0,No,No
11873,199200.0,9055.0,19.0,3.0,No,No
11874,293300.0,10863.0,61.0,3.0,Yes,No
11875,259500.0,4806.0,87.0,0.0,No,No
11876,298900.0,11956.0,75.0,1.0,No,No
11877,97000.0,24250.0,13.0,0.0,No,No
11878,55000.0,982.0,74.0,0.0,No,No
11879,69000.0,1211.0,12.0,0.0,No,No
11880,79000.0,2026.0,43.0,1.0,No,Yes
11881,462700.00000000006,8263.0,34.0,0.0,No,No
11882,170400.00000000006,3626.0,11.0,1.0,No,No
11883,80500.00000000001,2064.0,9.0,2.0,No,No
11884,49500.0,884.0,57.0,2.0,No,No
11885,127600.0,2967.0,51.0,2.0,No,No
11886,85400.00000000001,1986.0,82.0,1.0,No,No
11887,17600.0,4400.0,6.0,0.0,No,No
11888,24000.000000000004,522.0,12.0,2.0,No,No
11889,481500.0,17833.0,77.0,0.0,Yes,No
11890,235200.00000000003,8711.0,8.0,0.0,No,Yes
11891,58000.0,2071.0,93.0,1.0,No,No
11892,152700.00000000006,5454.0,41.0,3.0,Yes,Yes
11893,16500.000000000004,717.0,45.0,1.0,Yes,No
11894,0.0,0.0,28.0,1.0,No,Yes
11895,76000.0,5846.0,0.0,4.0,No,No
11896,91800.0,3166.0,8.0,0.0,No,No
11897,92100.0,13157.0,30.0,1.0,No,No
11898,853000.0,23054.0,21.0,1.0,No,No
11899,23700.000000000004,1580.0,13.0,2.0,Yes,Yes
11900,186500.0,4239.0,91.0,1.0,No,No
11901,481500.0,80250.0,58.0,0.0,No,No
11902,40900.0,744.0,28.0,1.0,No,Yes
11903,112000.0,5333.0,50.0,3.0,No,Yes
11904,246400.00000000003,4248.0,36.0,1.0,No,Yes
11905,105200.0,6575.0,95.0,2.0,Yes,No
11906,70000.0,2917.0,89.0,1.0,No,No
11907,154800.0,2624.0,12.0,1.0,No,Yes
11908,226500.00000000003,37750.0,2.0,1.0,No,No
11909,223200.0,4464.0,20.0,0.0,No,No
11910,164800.0,4709.0,87.0,0.0,Yes,No
11911,274500.0,30500.0,37.0,1.0,No,No
11912,74000.0,1321.0,42.0,0.0,No,Yes
11913,115500.0,2817.0,95.0,3.0,No,No
11914,169400.0,5294.0,46.0,1.0,Yes,No
11915,6400.0,112.0,16.0,1.0,No,No
11916,204500.0,51125.0,12.0,1.0,No,No
11917,273000.0,8531.0,77.0,1.0,No,Yes
11918,197600.0,13173.0,17.0,1.0,No,No
11919,190500.0,9525.0,78.0,1.0,No,No
11920,213000.00000000003,9682.0,10.0,1.0,No,No
11921,29000.0,725.0,48.0,1.0,No,Yes
11922,115500.0,2139.0,48.0,4.0,Yes,No
11923,87200.0,2565.0,77.0,4.0,No,No
11924,126000.0,2377.0,76.0,0.0,No,No
11925,284900.0,5814.0,70.0,1.0,No,No
11926,11700.0,209.0,94.0,0.0,No,No
11927,406900.0,7398.0,24.0,3.0,No,No
11928,349200.0000000001,8954.0,47.0,2.0,No,Yes
11929,273900.0,8300.0,66.0,1.0,Yes,No
11930,240000.0,5854.0,39.0,1.0,No,No
11931,129600.0,6480.0,0.0,1.0,No,Yes
11932,166000.0,4882.0,49.0,1.0,No,Yes
11933,200200.00000000003,4883.0,11.0,0.0,No,Yes
11934,165200.0,3442.0,12.0,4.0,No,No
11935,9400.0,336.0,90.0,1.0,No,No
11936,141600.0,11800.0,88.0,0.0,No,No
11937,508800.00000000006,15900.0,87.0,3.0,No,No
11938,187600.00000000003,3540.0,56.0,2.0,No,Yes
11939,436100.00000000006,20767.0,76.0,4.0,No,No
11940,101400.0,2600.0,49.0,1.0,No,No
11941,91800.0,15300.0,51.0,2.0,No,No
11942,118400.0,2277.0,40.0,1.0,No,No
11943,11800.0,211.0,72.0,0.0,No,Yes
11944,174400.0,2956.0,4.0,1.0,No,No
11945,238500.0,4969.0,3.0,1.0,No,No
11946,393600.0,8200.0,7.0,3.0,No,No
11947,232000.0,6629.0,90.0,3.0,No,No
11948,58400.0,1497.0,72.0,0.0,No,Yes
11949,295400.0,9529.0,45.0,4.0,No,Yes
11950,133000.0,3410.0,0.0,1.0,No,No
11951,43200.0,900.0,78.0,1.0,No,No
11952,52400.0,5240.0,18.0,1.0,No,Yes
11953,41600.0,1486.0,30.0,1.0,No,No
11954,113200.0,1952.0,59.0,3.0,Yes,No
11955,511200.00000000006,31950.0,64.0,0.0,No,Yes
11956,939000.0,19562.0,29.0,0.0,No,No
11957,210000.0,16154.0,1.0,0.0,No,No
11958,145600.0,5200.0,50.0,0.0,No,Yes
11959,342300.0000000001,9508.0,43.0,1.0,No,No
11960,162400.0,7061.0,19.0,0.0,No,No
11961,93500.0,1764.0,58.0,1.0,No,Yes
11962,172000.0,3909.0,37.0,1.0,No,No
11963,260700.00000000003,8990.0,38.0,0.0,No,No
11964,206500.0,6453.0,75.0,0.0,Yes,No
11965,127800.0,4260.0,19.0,2.0,No,Yes
11966,258300.00000000003,5615.0,67.0,1.0,No,No
11967,208800.00000000003,13920.0,17.0,0.0,No,Yes
11968,102000.0,17000.0,75.0,0.0,Yes,No
11969,62400.00000000001,2836.0,14.0,2.0,Yes,No
11970,42000.0,3000.0,49.0,0.0,Yes,No
11971,30500.0,1605.0,63.0,0.0,No,No
11972,117600.0,3920.0,8.0,2.0,No,No
11973,202400.00000000003,6325.0,10.0,0.0,No,No
11974,18400.0,329.0,93.0,0.0,No,No
11975,98400.0,2589.0,84.0,1.0,No,Yes
11976,170000.0,4722.0,38.0,1.0,No,No
11977,38000.0,1056.0,6.0,1.0,No,No
11978,58500.0,1026.0,95.0,4.0,No,No
11979,158500.0,7925.0,36.0,1.0,No,No
11980,463500.0,13243.0,69.0,3.0,No,No
11981,466000.0,38833.0,64.0,1.0,No,Yes
11982,143500.0,4629.0,71.0,1.0,No,No
11983,177500.0,7396.0,32.0,1.0,No,No
11984,52200.00000000001,4350.0,30.0,0.0,No,No
11985,283200.0000000001,8850.0,50.0,2.0,No,No
11986,0.0,0.0,38.0,0.0,Yes,No
11987,127200.0,15900.0,89.0,1.0,No,No
11988,23600.0,463.0,33.0,1.0,No,No
11989,72000.00000000001,1600.0,36.0,2.0,No,Yes
11990,86000.0,1623.0,77.0,0.0,No,Yes
11991,187800.00000000003,6707.0,11.0,1.0,No,No
11992,82400.0,2575.0,93.0,0.0,No,No
11993,34800.000000000015,2175.0,73.0,0.0,No,No
11994,50000.0,893.0,85.0,2.0,No,Yes
11995,176400.0,5345.0,0.0,0.0,No,No
11996,139500.0,3402.0,13.0,2.0,No,Yes
11997,0.0,0.0,47.0,1.0,No,No
11998,100800.0,3055.0,28.0,2.0,No,No
11999,176400.00000000003,2990.0,23.0,1.0,No,No
12000,113600.0,2470.0,80.0,1.0,No,No
12001,161600.0,26933.0,30.0,1.0,No,No
12002,210000.0,35000.0,15.0,3.0,No,No
12003,268200.0000000001,33525.0,54.0,1.0,Yes,No
12004,1288500.0,28633.0,59.0,1.0,No,Yes
12005,245500.0,12921.0,58.0,0.0,No,No
12006,30000.0,1111.0,95.0,0.0,No,No
12007,242500.0,10543.0,51.0,0.0,No,No
12008,159000.0,2789.0,53.0,2.0,No,No
12009,74800.0,3562.0,2.0,2.0,No,Yes
12010,153600.0,3339.0,44.0,4.0,Yes,No
12011,85200.00000000001,5012.0,28.0,3.0,No,Yes
12012,155400.00000000006,17267.0,77.0,0.0,No,Yes
12013,33400.0,1670.0,20.0,0.0,No,No
12014,582000.0000000001,10211.0,48.0,1.0,No,Yes
12015,60600.0,2020.0,28.0,0.0,No,Yes
12016,42000.0,4200.0,35.0,1.0,No,No
12017,12300.000000000002,232.0,73.0,4.0,No,No
12018,84500.0,6036.0,91.0,0.0,No,No
12019,852000.0,60857.0,59.0,2.0,No,No
12020,25000.0,3571.0,80.0,0.0,No,No
12021,69000.00000000001,1605.0,88.0,2.0,No,Yes
12022,438200.00000000006,13279.0,79.0,0.0,No,No
12023,150400.0,3668.0,18.0,1.0,No,No
12024,148000.0,14800.0,73.0,0.0,No,No
12025,26500.0,631.0,1.0,3.0,Yes,No
12026,47000.0,1175.0,79.0,0.0,No,No
12027,144500.0,9633.0,4.0,1.0,No,Yes
12028,84800.0,1972.0,9.0,0.0,No,Yes
12029,73000.0,5214.0,88.0,0.0,No,No
12030,168000.0,3055.0,28.0,2.0,Yes,No
12031,325200.0000000001,9291.0,78.0,1.0,No,No
12032,5100.0,131.0,18.0,1.0,No,No
12033,381600.0,6579.0,34.0,2.0,No,No
12034,66600.00000000001,1388.0,2.0,0.0,No,No
12035,168800.0,15345.0,67.0,1.0,No,No
12036,318500.0000000001,6777.0,7.0,0.0,Yes,No
12037,94200.0,5233.0,12.0,3.0,Yes,No
12038,470000.0,8545.0,4.0,1.0,Yes,No
12039,194600.00000000003,6277.0,32.0,1.0,No,No
12040,279000.0000000001,5694.0,0.0,1.0,No,No
12041,524400.0000000001,34960.0,60.0,3.0,No,No
12042,64800.0,5891.0,16.0,2.0,No,Yes
12043,44800.0,862.0,12.0,2.0,Yes,No
12044,188000.0,4947.0,72.0,1.0,Yes,No
12045,80100.00000000001,4005.0,81.0,0.0,No,No
12046,88200.0,6300.0,93.0,4.0,No,No
12047,0.0,0.0,36.0,0.0,No,No
12048,70000.0,1373.0,94.0,2.0,No,No
12049,20400.0,1360.0,93.0,0.0,No,No
12050,58500.00000000001,1026.0,90.0,0.0,No,No
12051,26500.0,2208.0,12.0,0.0,No,No
12052,17600.0,926.0,20.0,2.0,No,No
12053,209600.0,6987.0,74.0,2.0,No,No
12054,105000.0,2442.0,0.0,0.0,No,Yes
12055,80700.00000000001,3509.0,52.0,1.0,No,No
12056,356000.0,59333.0,82.0,0.0,No,No
12057,199000.0,33167.0,31.0,0.0,No,No
12058,243600.00000000003,10150.0,88.0,1.0,No,No
12059,59700.00000000001,1298.0,4.0,1.0,No,No
12060,180800.0,3616.0,83.0,4.0,Yes,No
12061,248000.0,4351.0,6.0,3.0,No,No
12062,87600.00000000001,1947.0,93.0,0.0,No,No
12063,132000.0,4552.0,74.0,1.0,No,No
12064,428400.00000000006,8083.0,36.0,0.0,No,Yes
12065,278600.0,4888.0,9.0,1.0,No,No
12066,608000.0,20966.0,11.0,2.0,No,No
12067,202200.00000000003,5185.0,93.0,3.0,Yes,No
12068,180400.0,12886.0,29.0,0.0,No,Yes
12069,175200.00000000006,6738.0,45.0,0.0,No,No
12070,8200.0,1025.0,24.0,0.0,No,No
12071,48600.00000000001,1057.0,92.0,4.0,No,No
12072,115500.0,6079.0,90.0,0.0,No,No
12073,411600.00000000006,41160.0,19.0,0.0,No,Yes
12074,87800.0,2509.0,9.0,0.0,No,No
12075,40200.0,914.0,45.0,1.0,No,No
12076,581900.0,10979.0,55.0,0.0,No,No
12077,23400.0,418.0,63.0,0.0,Yes,No
12078,56800.0,1893.0,88.0,0.0,No,No
12079,20000.0,1667.0,22.0,3.0,No,Yes
12080,40500.0,1929.0,36.0,2.0,No,No
12081,68500.0,1593.0,26.0,0.0,No,No
12082,19600.0,344.0,92.0,0.0,No,No
12083,217800.00000000003,4538.0,11.0,2.0,Yes,No
12084,90000.0,1607.0,12.0,3.0,No,No
12085,42800.0,1646.0,50.0,0.0,Yes,No
12086,196800.00000000003,3578.0,11.0,1.0,Yes,No
12087,99000.0,5500.0,18.0,0.0,No,No
12088,340600.0,6951.0,62.0,0.0,No,Yes
12089,0.0,0.0,92.0,2.0,No,No
12090,20800.0,3467.0,58.0,0.0,No,No
12091,26500.0,2038.0,12.0,0.0,No,No
12092,236400.00000000003,7880.0,9.0,0.0,No,Yes
12093,75600.0,1543.0,54.0,1.0,No,No
12094,77200.0,4063.0,72.0,0.0,No,No
12095,70400.0,2816.0,64.0,0.0,No,Yes
12096,144900.0,3813.0,16.0,3.0,No,No
12097,413000.0,9386.0,92.0,1.0,No,No
12098,22500.0,1406.0,22.0,0.0,No,No
12099,309600.0,8846.0,39.0,4.0,No,No
12100,30000.0,638.0,58.0,1.0,No,No
12101,262800.0000000001,6112.0,15.0,1.0,No,No
12102,126000.0,5040.0,74.0,1.0,No,Yes
12103,218000.0,12111.0,53.0,1.0,No,No
12104,29400.000000000004,1960.0,21.0,2.0,No,No
12105,104800.0,3881.0,26.0,0.0,Yes,No
12106,322000.0,16947.0,28.0,1.0,No,No
12107,653800.0000000001,130760.0,40.0,2.0,No,No
12108,62000.0,1442.0,21.0,0.0,Yes,Yes
12109,93800.0,2680.0,36.0,2.0,Yes,No
12110,195000.0,9750.0,55.0,3.0,Yes,No
12111,197500.0,5486.0,45.0,1.0,No,No
12112,216700.00000000003,4515.0,46.0,0.0,Yes,No
12113,14600.0,270.0,0.0,1.0,No,Yes
12114,140400.00000000006,2380.0,29.0,0.0,No,No
12115,222000.0,22200.0,77.0,2.0,No,No
12116,26700.000000000004,668.0,15.0,1.0,Yes,Yes
12117,88000.0,17600.0,54.0,1.0,No,No
12118,222300.0,8550.0,70.0,1.0,No,Yes
12119,90000.0,6000.0,38.0,1.0,No,No
12120,278600.0,10319.0,44.0,0.0,No,No
12121,119700.0,5441.0,68.0,2.0,Yes,No
12122,111000.0,2921.0,84.0,1.0,No,No
12123,194000.0,5543.0,55.0,0.0,No,No
12124,205000.0,25625.0,33.0,2.0,Yes,No
12125,621000.0,13500.0,50.0,1.0,No,Yes
12126,473400.0,18208.0,9.0,0.0,No,No
12127,89400.00000000001,9933.0,30.0,1.0,No,No
12128,196000.00000000003,13067.0,57.0,2.0,Yes,No
12129,268200.0000000001,16763.0,30.0,1.0,No,Yes
12130,237000.0,59250.0,17.0,0.0,No,Yes
12131,199500.00000000003,4071.0,16.0,3.0,No,No
12132,89600.00000000001,1906.0,16.0,3.0,No,No
12133,326200.0000000001,20388.0,43.0,0.0,No,No
12134,61600.00000000001,1621.0,23.0,2.0,No,No
12135,592900.0,65878.0,77.0,1.0,No,No
12136,77200.0,1404.0,15.0,1.0,No,No
12137,42000.0,1680.0,15.0,0.0,No,No
12138,76000.0,15200.0,87.0,1.0,Yes,No
12139,278400.0000000001,16376.0,53.0,0.0,No,No
12140,15700.0,506.0,38.0,0.0,No,No
12141,364500.0,7755.0,49.0,2.0,Yes,No
12142,159900.0,3998.0,81.0,0.0,No,No
12143,260400.00000000003,9644.0,12.0,1.0,Yes,Yes
12144,77600.0,2587.0,46.0,2.0,No,Yes
12145,64200.00000000001,2918.0,16.0,2.0,No,No
12146,528000.0000000001,9263.0,84.0,0.0,Yes,No
12147,19200.0,565.0,20.0,0.0,No,No
12148,35000.0,2692.0,20.0,0.0,No,Yes
12149,0.0,0.0,70.0,0.0,No,No
12150,247000.0,12350.0,32.0,0.0,No,Yes
12151,143700.00000000006,5748.0,51.0,1.0,No,No
12152,491400.00000000006,9635.0,20.0,1.0,No,No
12153,139100.0,34775.0,7.0,2.0,Yes,No
12154,114000.0,2651.0,71.0,0.0,Yes,No
12155,33000.0,647.0,7.0,3.0,No,No
12156,135100.0,6141.0,20.0,1.0,No,No
12157,112500.0,2885.0,22.0,1.0,No,No
12158,142800.0,2694.0,72.0,0.0,No,No
12159,694100.0,23137.0,10.0,4.0,No,Yes
12160,0.0,0.0,25.0,0.0,No,No
12161,64500.0,1152.0,56.0,0.0,No,Yes
12162,304500.0,27682.0,47.0,1.0,No,No
12163,22000.0,710.0,23.0,0.0,No,Yes
12164,72600.00000000001,3630.0,24.0,0.0,No,No
12165,245400.00000000003,5008.0,88.0,0.0,No,No
12166,115500.0,6079.0,76.0,1.0,No,No
12167,89600.0,4716.0,9.0,2.0,No,No
12168,61000.0,1743.0,5.0,0.0,No,No
12169,194000.0,38800.0,24.0,2.0,No,No
12170,74800.0,12467.0,69.0,0.0,No,Yes
12171,101500.0,4060.0,68.0,4.0,No,No
12172,94200.0,10467.0,75.0,1.0,No,No
12173,135200.0,6438.0,31.0,0.0,No,Yes
12174,68800.0,1349.0,9.0,1.0,No,No
12175,140500.0,4683.0,66.0,2.0,No,Yes
12176,391000.0,17000.0,87.0,1.0,Yes,No
12177,66400.0,2459.0,11.0,0.0,No,No
12178,487000.0,21174.0,17.0,0.0,No,No
12179,254100.00000000003,8197.0,39.0,3.0,No,No
12180,149500.0,5980.0,3.0,0.0,No,Yes
12181,270300.0000000001,30033.0,60.0,0.0,No,No
12182,235500.0,4282.0,77.0,1.0,No,Yes
12183,138800.0,15422.0,58.0,1.0,No,No
12184,190000.0,6552.0,80.0,2.0,No,No
12185,472000.0,14303.0,30.0,1.0,No,No
12186,33200.0,4150.0,26.0,4.0,No,No
12187,34800.0,892.0,7.0,1.0,No,No
12188,0.0,0.0,43.0,1.0,No,No
12189,16500.0,1031.0,52.0,4.0,No,Yes
12190,38400.000000000015,960.0,20.0,2.0,Yes,Yes
12191,130500.0,5932.0,5.0,1.0,No,No
12192,93600.0,2925.0,18.0,1.0,No,No
12193,304500.0,6767.0,26.0,1.0,No,No
12194,0.0,0.0,69.0,1.0,No,No
12195,25200.0,1096.0,67.0,2.0,No,No
12196,30000.000000000004,1429.0,48.0,1.0,No,Yes
12197,102000.0,2372.0,86.0,1.0,No,No
12198,178400.0,11893.0,34.0,1.0,No,Yes
12199,271800.0000000001,5128.0,49.0,0.0,No,No
12200,143200.0,2754.0,43.0,1.0,No,No
12201,260400.00000000003,5106.0,60.0,3.0,No,No
12202,237000.00000000003,59250.0,68.0,1.0,No,No
12203,90600.0,2210.0,71.0,2.0,No,No
12204,566500.0,10300.0,10.0,2.0,No,No
12205,228900.00000000003,7630.0,65.0,2.0,No,Yes
12206,129000.0,8600.0,62.0,1.0,No,Yes
12207,271600.0,7147.0,81.0,0.0,No,No
12208,59000.0,2950.0,69.0,3.0,Yes,Yes
12209,61500.0,3075.0,22.0,1.0,No,No
12210,80400.0,4020.0,72.0,1.0,No,No
12211,38500.000000000015,1328.0,18.0,3.0,No,No
12212,39500.0,1197.0,4.0,3.0,No,No
12213,31600.0,718.0,45.0,0.0,No,No
12214,428000.0,12970.0,80.0,2.0,Yes,No
12215,303600.0000000001,5838.0,9.0,0.0,No,Yes
12216,107700.0,7180.0,4.0,0.0,Yes,No
12217,178400.0,6862.0,28.0,0.0,No,No
12218,195600.0,4771.0,38.0,1.0,No,No
12219,117600.0,5880.0,59.0,2.0,No,No
12220,120500.0,2410.0,25.0,1.0,No,No
12221,145200.0,11169.0,26.0,1.0,No,Yes
12222,192600.00000000003,4098.0,66.0,0.0,No,No
12223,28200.000000000004,1343.0,24.0,2.0,No,No
12224,215000.0,5513.0,16.0,1.0,No,No
12225,417600.0,20880.0,71.0,0.0,No,No
12226,206000.0,3887.0,22.0,0.0,No,Yes
12227,541500.0,41654.0,78.0,0.0,No,No
12228,70400.0,1805.0,57.0,0.0,No,No
12229,543000.0,135750.0,44.0,0.0,No,No
12230,51500.0,2341.0,12.0,3.0,No,No
12231,79600.0,5686.0,73.0,2.0,Yes,No
12232,43200.000000000015,982.0,46.0,2.0,No,No
12233,51600.0,3969.0,25.0,0.0,No,No
12234,450000.0,9574.0,19.0,1.0,Yes,No
12235,223200.0,3783.0,45.0,1.0,No,Yes
12236,77200.0,1457.0,39.0,1.0,No,No
12237,302000.0,8389.0,19.0,1.0,Yes,No
12238,0.0,0.0,94.0,0.0,Yes,No
12239,442800.00000000006,73800.0,25.0,0.0,No,Yes
12240,588600.0000000001,73575.0,25.0,0.0,No,No
12241,123000.0,5125.0,9.0,0.0,No,No
12242,95700.0,15950.0,84.0,1.0,No,No
12243,0.0,0.0,37.0,0.0,No,No
12244,365600.0,7169.0,43.0,1.0,No,No
12245,0.0,0.0,60.0,2.0,No,Yes
12246,0.0,0.0,78.0,1.0,No,No
12247,99600.0,4150.0,50.0,3.0,No,No
12248,127600.0,3544.0,22.0,0.0,No,No
12249,153500.0,3489.0,54.0,0.0,No,No
12250,147200.0,6400.0,71.0,0.0,No,No
12251,87400.0,4856.0,95.0,3.0,Yes,No
12252,0.0,0.0,1.0,1.0,No,No
12253,279000.0,7342.0,76.0,0.0,No,Yes
12254,72800.0,1255.0,44.0,3.0,No,No
12255,223000.0,7964.0,54.0,1.0,Yes,No
12256,0.0,0.0,9.0,0.0,No,No
12257,501600.00000000006,100320.0,52.0,2.0,No,No
12258,73000.0,1259.0,69.0,3.0,No,Yes
12259,20600.0,710.0,7.0,2.0,No,No
12260,81000.0,16200.0,59.0,2.0,No,No
12261,58800.00000000001,1014.0,55.0,0.0,No,No
12262,93600.0,2836.0,70.0,1.0,No,No
12263,534300.0,44525.0,62.0,4.0,Yes,No
12264,90500.0,3481.0,12.0,1.0,Yes,No
12265,174000.0,3955.0,23.0,0.0,No,Yes
12266,98700.0,2407.0,80.0,2.0,No,No
12267,190400.00000000003,11900.0,35.0,2.0,No,No
12268,116000.0,2522.0,66.0,0.0,No,No
12269,552000.0,55200.0,31.0,1.0,No,Yes
12270,60000.00000000001,1395.0,19.0,0.0,No,No
12271,196800.00000000003,4278.0,77.0,1.0,No,No
12272,78600.00000000001,3417.0,29.0,1.0,Yes,No
12273,35400.000000000015,843.0,38.0,2.0,No,No
12274,238000.00000000003,10818.0,5.0,4.0,No,No
12275,142000.0,10923.0,44.0,1.0,No,No
12276,176000.0,8381.0,74.0,0.0,Yes,No
12277,40600.0,2256.0,78.0,0.0,No,No
12278,99000.0,1800.0,83.0,0.0,No,No
12279,321100.0,5536.0,85.0,3.0,No,Yes
12280,46900.00000000001,1173.0,88.0,0.0,Yes,No
12281,657000.0,16846.0,26.0,1.0,Yes,No
12282,245700.0,6300.0,55.0,0.0,No,Yes
12283,81300.00000000001,2197.0,52.0,0.0,No,Yes
12284,18600.0,775.0,18.0,0.0,No,No
12285,38400.0,1097.0,25.0,0.0,No,No
12286,73500.0,1267.0,43.0,1.0,Yes,No
12287,249600.00000000003,16640.0,86.0,2.0,No,No
12288,42300.000000000015,1459.0,29.0,2.0,Yes,No
12289,110000.0,4231.0,20.0,0.0,No,No
12290,196800.0,39360.0,13.0,2.0,No,No
12291,42400.0,7067.0,95.0,0.0,No,No
12292,71500.0,1402.0,80.0,0.0,No,Yes
12293,19200.0,2133.0,26.0,0.0,Yes,No
12294,130900.0,3538.0,5.0,0.0,No,No
12295,17700.000000000004,347.0,39.0,0.0,No,No
12296,390400.0,7098.0,12.0,1.0,No,Yes
12297,14800.0,435.0,20.0,2.0,Yes,No
12298,89400.0,1788.0,28.0,0.0,No,Yes
12299,239400.00000000003,5700.0,45.0,2.0,No,No
12300,112200.0,2493.0,22.0,1.0,No,No
12301,157000.0,2855.0,32.0,1.0,No,No
12302,126000.0,15750.0,81.0,0.0,No,Yes
12303,616500.0,11632.0,64.0,0.0,No,Yes
12304,106800.0,3956.0,55.0,0.0,No,No
12305,210000.0,5000.0,85.0,0.0,No,No
12306,96000.0,2909.0,20.0,1.0,Yes,Yes
12307,56700.0,1181.0,19.0,2.0,No,No
12308,97400.0,2164.0,88.0,1.0,No,No
12309,48600.0,8100.0,7.0,0.0,Yes,Yes
12310,24400.0,610.0,4.0,1.0,No,No
12311,168500.0,4012.0,60.0,0.0,No,No
