ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
11821,37,Female,Self Employed,52000.0,192000.0,22.0,803.0,No,,,DirectBank,17:45:00,,45.0
11822,45,Female,Business,92000.0,145000.0,15.0,653.0,Yes,662.0,92000.0,DirectOnline,06:05:00,Android,44.0
11824,31,Male,Salaried,51000.0,135000.0,29.0,532.0,No,,,DirectBank,15:06:00,,43.0
11825,31,Female,Professional,96000.0,473000.0,22.0,524.0,Yes,312.0,44000.0,DirectBank,17:00:00,,37.0
11826,50,Male,Self Employed,40000.0,177000.0,22.0,682.0,No,,,DirectBank,12:13:00,,43.0
11829,26,Male,Salaried,48000.0,144000.0,23.0,566.0,Yes,453.0,55000.0,DirectOnline,09:38:00,Android,50.0
11831,42,Male,Business,43000.0,295000.0,29.0,658.0,Yes,461.0,14000.0,DirectBank,17:25:00,,44.0
11833,56,Male,Self Employed,77000.0,418000.0,27.0,533.0,No,,,DirectBank,16:40:00,,48.0
11834,25,Male,Salaried,84000.0,228000.0,18.0,619.0,No,,,DirectBank,10:01:00,,36.0
11841,25,Female,Business,69000.0,772000.0,18.0,505.0,Yes,,21000.0,Agent,12:53:00,,43.0
11843,46,Female,Salaried,18000.0,967000.0,28.0,,Yes,709.0,47000.0,DirectBank,10:43:00,,40.0
11844,62,Male,Business,44000.0,152000.0,16.0,599.0,No,,,DirectOnline,20:21:00,Android,41.0
11848,25,Male,Salaried,29000.0,439000.0,26.0,626.0,Yes,,14000.0,DirectBank,16:34:00,,49.0
11849,27,Male,Self Employed,60000.0,345000.0,29.0,311.0,No,,,PaidAd,14:04:00,Android,40.0
11850,46,Male,Salaried,12000.0,268000.0,17.0,740.0,No,,,DirectBank,12:09:00,,41.0
11853,38,Female,Salaried,43000.0,246000.0,22.0,537.0,No,,,DirectBank,14:12:00,,38.0
11855,24,Female,Self Employed,9000.0,367000.0,28.0,741.0,Yes,740.0,53000.0,DirectBank,13:43:00,,47.0
11860,21,Male,Professional,20000.0,146000.0,29.0,342.0,No,,,DirectOnline,20:34:00,Android,50.0
11869,38,Male,Salaried,15000.0,57000.0,12.0,600.0,Yes,319.0,52000.0,DirectBank,10:31:00,,47.0
11870,37,Female,Business,34000.0,463000.0,21.0,390.0,Yes,529.0,48000.0,DirectBank,15:45:00,,50.0
11876,54,Male,Salaried,99000.0,427000.0,26.0,869.0,Yes,331.0,23000.0,DirectOnline,08:58:00,Android,43.0
11878,55,Female,Self Employed,42000.0,110000.0,27.0,733.0,Yes,469.0,13000.0,DirectOnline,19:41:00,Android,47.0
11879,30,Male,Business,50000.0,138000.0,26.0,,Yes,617.0,45000.0,DirectBank,11:27:00,,47.0
11885,37,Female,Self Employed,22000.0,116000.0,26.0,512.0,Yes,358.0,62000.0,PaidAd,17:04:00,Android,48.0
11886,44,Female,Self Employed,19000.0,122000.0,34.0,500.0,No,,,DirectOnline,12:08:00,Android,45.0
11887,50,Female,Business,11000.0,44000.0,31.0,555.0,Yes,677.0,35000.0,DirectBank,12:29:00,,49.0
11889,26,Male,Self Employed,68000.0,321000.0,34.0,583.0,Yes,583.0,58000.0,DirectOnline,14:15:00,Android,49.0
11890,26,Female,Salaried,57000.0,336000.0,31.0,668.0,No,,,DirectBank,11:46:00,,37.0
11891,44,Male,Self Employed,45000.0,290000.0,18.0,580.0,Yes,698.0,47000.0,DirectBank,10:19:00,,40.0
11896,42,Female,Business,16000.0,153000.0,15.0,663.0,Yes,392.0,24000.0,DirectBank,11:07:00,,46.0
11899,63,Female,Self Employed,31000.0,79000.0,14.0,746.0,Yes,629.0,39000.0,DirectBank,14:01:00,,44.0
11900,40,Female,Business,44000.0,373000.0,24.0,352.0,Yes,560.0,45000.0,DirectBank,13:29:00,,46.0
11902,50,Male,Professional,31000.0,409000.0,26.0,745.0,Yes,529.0,43000.0,DirectBank,09:12:00,,44.0
11903,59,Male,Self Employed,88000.0,160000.0,29.0,492.0,No,,,DirectBank,16:54:00,,46.0
11906,33,Male,Self Employed,44000.0,175000.0,22.0,389.0,Yes,617.0,14000.0,DirectBank,10:13:00,,47.0
11907,43,Female,Self Employed,45000.0,387000.0,21.0,583.0,No,,,DirectBank,15:18:00,,48.0
11909,23,Female,Business,47000.0,558000.0,31.0,538.0,No,,,Agent,10:39:00,,44.0
11912,34,Male,Self Employed,29000.0,185000.0,34.0,492.0,No,,,DirectOnline,14:24:00,Android,50.0
11913,34,Male,Professional,40000.0,231000.0,23.0,541.0,Yes,520.0,11000.0,Agent,17:45:00,,38.0
11915,22,Female,Self Employed,6000.0,64000.0,19.0,622.0,No,,,DirectOnline,12:09:00,Android,50.0
11917,33,Male,Salaried,43000.0,195000.0,28.0,,Yes,610.0,30000.0,DirectBank,11:06:00,,42.0
11919,34,Male,Salaried,33000.0,381000.0,24.0,461.0,Yes,752.0,7000.0,DirectBank,12:40:00,,46.0
11921,61,Female,Professional,51000.0,290000.0,30.0,725.0,Yes,552.0,18000.0,DirectBank,16:29:00,,43.0
11923,44,Male,Self Employed,13000.0,436000.0,22.0,621.0,Yes,536.0,28000.0,PaidAd,10:47:00,Android,46.0
11924,57,Male,Salaried,19000.0,180000.0,28.0,346.0,Yes,888.0,6000.0,DirectOnline,17:45:00,iOS,47.0
11925,29,Female,Self Employed,53000.0,407000.0,23.0,431.0,Yes,533.0,17000.0,PaidAd,09:34:00,Android,46.0
11926,39,Male,Salaried,8000.0,117000.0,19.0,649.0,Yes,363.0,6000.0,DirectBank,17:55:00,,44.0
11928,58,Female,Self Employed,87000.0,582000.0,21.0,783.0,No,,,Agent,13:05:00,,40.0
11933,34,Male,Business,44000.0,286000.0,29.0,516.0,No,,,DirectOnline,11:30:00,Android,49.0
11935,59,Male,Professional,6000.0,47000.0,19.0,536.0,No,,,Agent,09:25:00,,46.0
11936,48,Female,Business,10000.0,354000.0,27.0,556.0,Yes,652.0,42000.0,Agent,14:59:00,,44.0
11938,37,Male,Self Employed,99000.0,268000.0,14.0,516.0,Yes,588.0,24000.0,DirectBank,11:44:00,,43.0
11941,27,Female,Self Employed,21000.0,153000.0,17.0,873.0,Yes,380.0,11000.0,PaidAd,10:13:00,Android,49.0
11943,53,Male,Business,69000.0,118000.0,35.0,473.0,No,,,DirectBank,15:52:00,,43.0
11948,27,Male,Salaried,39000.0,146000.0,35.0,587.0,No,,,PaidAd,11:00:00,iOS,32.0
11950,35,Male,Professional,56000.0,190000.0,30.0,,No,,,DirectBank,11:32:00,,46.0
11951,31,Female,Self Employed,12000.0,108000.0,22.0,556.0,Yes,642.0,17000.0,DirectBank,17:05:00,,46.0
11958,35,Female,Self Employed,9000.0,208000.0,20.0,832.0,Yes,666.0,62000.0,DirectBank,13:14:00,,49.0
11960,53,Male,Professional,38000.0,406000.0,33.0,310.0,No,,,DirectBank,15:36:00,,48.0
11963,26,Female,Self Employed,30000.0,237000.0,17.0,519.0,Yes,723.0,23000.0,DirectBank,09:43:00,,38.0
11964,37,Male,Salaried,48000.0,413000.0,30.0,569.0,Yes,651.0,33000.0,DirectBank,14:18:00,,33.0
11971,30,Male,Self Employed,15000.0,61000.0,13.0,573.0,No,,,DirectOnline,13:09:00,iOS,46.0
11974,32,Male,Business,45000.0,46000.0,28.0,368.0,Yes,,59000.0,PaidAd,11:32:00,Android,31.0
11976,34,Female,Business,47000.0,340000.0,23.0,396.0,No,,,DirectBank,14:40:00,,38.0
11978,34,Male,Self Employed,90000.0,117000.0,22.0,541.0,Yes,868.0,39000.0,DirectOnline,09:49:00,Android,46.0
11979,26,Male,Self Employed,50000.0,317000.0,35.0,713.0,Yes,423.0,55000.0,DirectBank,17:34:00,,44.0
11981,38,Female,Business,57000.0,932000.0,33.0,839.0,Yes,605.0,17000.0,DirectBank,13:07:00,,46.0
11983,27,Female,Salaried,87000.0,355000.0,21.0,524.0,Yes,423.0,22000.0,DirectOnline,10:59:00,Android,46.0
11987,30,Male,Salaried,96000.0,318000.0,28.0,661.0,Yes,,49000.0,DirectOnline,06:38:00,Android,49.0
11988,48,Male,Salaried,9000.0,59000.0,33.0,357.0,No,,,PaidAd,12:08:00,iOS,47.0
11990,58,Male,Professional,30000.0,215000.0,12.0,470.0,No,,,DirectBank,12:27:00,,49.0
11992,30,Female,Business,17000.0,206000.0,26.0,729.0,No,,,DirectBank,13:07:00,,37.0
11993,54,Male,Salaried,42000.0,58000.0,34.0,759.0,No,,,DirectBank,11:24:00,,31.0
11994,53,Male,Self Employed,45000.0,100000.0,14.0,477.0,Yes,820.0,44000.0,Agent,12:19:00,,50.0
11997,62,Male,Self Employed,52000.0,517000.0,26.0,629.0,Yes,525.0,72000.0,DirectBank,16:02:00,,45.0
12001,49,Male,Salaried,33000.0,202000.0,32.0,869.0,Yes,583.0,55000.0,DirectBank,13:18:00,,50.0
12005,46,Male,Self Employed,7000.0,491000.0,26.0,737.0,No,,,DirectBank,15:49:00,,44.0
12006,46,Male,Self Employed,28000.0,75000.0,23.0,399.0,No,,,PaidAd,18:31:00,Android,43.0
12007,65,Male,Business,34000.0,485000.0,21.0,674.0,Yes,666.0,91000.0,DirectOnline,13:49:00,Android,50.0
12009,24,Female,Business,96000.0,187000.0,23.0,367.0,Yes,310.0,16000.0,DirectBank,10:30:00,,44.0
12015,37,Male,Self Employed,47000.0,303000.0,27.0,529.0,Yes,,25000.0,PaidAd,22:17:00,Android,43.0
12017,37,Female,Self Employed,27000.0,41000.0,20.0,668.0,No,,,DirectBank,13:02:00,,33.0
12018,31,Male,Salaried,50000.0,169000.0,14.0,387.0,Yes,436.0,18000.0,DirectOnline,16:20:00,Android,49.0
12028,41,Female,Self Employed,44000.0,106000.0,16.0,712.0,Yes,456.0,52000.0,DirectBank,11:10:00,,48.0
12029,48,Female,Business,71000.0,146000.0,25.0,863.0,Yes,846.0,56000.0,DirectOnline,15:53:00,Android,29.0
12030,41,Male,Self Employed,76000.0,420000.0,26.0,626.0,Yes,445.0,42000.0,DirectBank,14:43:00,,45.0
12032,21,Male,Self Employed,36000.0,51000.0,21.0,421.0,No,,,DirectBank,09:52:00,,43.0
12034,20,Male,Salaried,16000.0,111000.0,35.0,389.0,Yes,695.0,44000.0,DirectBank,17:53:00,,44.0
12044,32,Female,Self Employed,8000.0,470000.0,30.0,853.0,No,,,DirectBank,12:11:00,,50.0
12045,37,Male,Self Employed,19000.0,267000.0,18.0,349.0,Yes,,19000.0,DirectBank,09:49:00,,50.0
12046,41,Female,Self Employed,56000.0,98000.0,28.0,552.0,Yes,410.0,30000.0,DirectBank,09:37:00,,47.0
12047,58,Female,Professional,27000.0,496000.0,23.0,636.0,Yes,657.0,16000.0,DirectBank,13:59:00,,45.0
12049,55,Female,Self Employed,56000.0,51000.0,22.0,566.0,No,,,DirectOnline,18:41:00,Android,41.0
12050,27,Female,Self Employed,38000.0,195000.0,18.0,629.0,Yes,541.0,5000.0,DirectBank,14:01:00,,39.0
12052,40,Male,Professional,58000.0,88000.0,16.0,532.0,Yes,362.0,19000.0,PaidAd,14:19:00,Android,47.0
12054,45,Male,Salaried,42000.0,175000.0,14.0,414.0,Yes,599.0,45000.0,DirectBank,10:31:00,,48.0
12055,46,Female,Salaried,12000.0,269000.0,30.0,316.0,Yes,630.0,45000.0,DirectBank,10:43:00,,50.0
12058,43,Female,Self Employed,40000.0,174000.0,35.0,698.0,Yes,604.0,27000.0,DirectOnline,20:55:00,Android,46.0
12061,21,Female,Self Employed,24000.0,496000.0,22.0,633.0,Yes,651.0,96000.0,DirectBank,14:32:00,,45.0
12062,30,Female,Self Employed,53000.0,146000.0,33.0,688.0,Yes,329.0,12000.0,DirectBank,17:53:00,,39.0
12063,32,Others,Self Employed,55000.0,264000.0,30.0,,Yes,499.0,37000.0,DirectBank,12:44:00,,45.0
12065,36,Female,Business,54000.0,398000.0,20.0,645.0,No,,,Agent,11:46:00,,49.0
12069,58,Female,Salaried,24000.0,292000.0,22.0,586.0,Yes,659.0,18000.0,DirectBank,12:19:00,,47.0
12070,29,Male,Self Employed,14000.0,82000.0,26.0,764.0,Yes,566.0,29000.0,PaidAd,06:56:00,iOS,41.0
12071,33,Female,Self Employed,29000.0,81000.0,17.0,,No,,,DirectOnline,12:33:00,Android,50.0
12072,57,Male,Salaried,5000.0,165000.0,23.0,511.0,No,,,DirectBank,13:34:00,,47.0
12074,22,Male,Self Employed,82000.0,439000.0,35.0,327.0,Yes,880.0,7000.0,DirectBank,16:09:00,,39.0
12075,47,Female,Salaried,23000.0,402000.0,27.0,532.0,No,,,DirectBank,16:44:00,,42.0
12076,64,Male,Self Employed,14000.0,529000.0,23.0,578.0,No,,,DirectBank,13:59:00,,49.0
12077,47,Female,Self Employed,59000.0,117000.0,12.0,639.0,No,,,DirectOnline,07:40:00,Android,48.0
12078,39,Male,Self Employed,47000.0,142000.0,17.0,798.0,Yes,302.0,57000.0,DirectOnline,20:47:00,Android,38.0
12079,25,Female,Professional,11000.0,40000.0,30.0,593.0,No,,,DirectBank,10:01:00,,48.0
12080,50,Male,Salaried,41000.0,81000.0,27.0,742.0,Yes,445.0,33000.0,PaidAd,13:53:00,Android,45.0
12081,44,Male,Salaried,14000.0,137000.0,30.0,683.0,Yes,349.0,7000.0,DirectBank,14:58:00,,47.0
12082,42,Male,Salaried,11000.0,49000.0,19.0,330.0,No,,,DirectBank,10:48:00,,30.0
12083,53,Female,Salaried,52000.0,198000.0,35.0,661.0,No,,,DirectBank,10:37:00,,49.0
12085,56,Female,Business,17000.0,107000.0,21.0,604.0,Yes,,82000.0,DirectOnline,11:07:00,Android,50.0
12086,24,Male,Self Employed,18000.0,328000.0,23.0,740.0,Yes,619.0,80000.0,DirectBank,10:06:00,,50.0
12087,52,Female,Self Employed,38000.0,90000.0,13.0,791.0,No,,,DirectBank,12:10:00,,39.0
12089,33,Female,Self Employed,49000.0,164000.0,33.0,508.0,Yes,588.0,28000.0,DirectOnline,17:03:00,iOS,46.0
12090,61,Male,Self Employed,21000.0,52000.0,17.0,552.0,Yes,676.0,61000.0,DirectBank,17:33:00,,37.0
12091,20,Male,Salaried,18000.0,53000.0,17.0,533.0,Yes,686.0,39000.0,DirectOnline,21:30:00,Android,40.0
12093,27,Male,Salaried,39000.0,108000.0,16.0,570.0,Yes,636.0,52000.0,Agent,10:38:00,,48.0
12094,26,Male,Business,43000.0,193000.0,13.0,338.0,Yes,519.0,13000.0,DirectBank,10:29:00,,38.0
12095,32,Male,Business,55000.0,176000.0,22.0,505.0,No,,,DirectBank,17:06:00,,39.0
12096,51,Male,Salaried,49000.0,161000.0,27.0,346.0,No,,,DirectBank,16:28:00,,50.0
12098,57,Female,Professional,50000.0,45000.0,17.0,307.0,Yes,374.0,9000.0,DirectOnline,20:40:00,iOS,48.0
12100,52,Male,Self Employed,18000.0,60000.0,22.0,603.0,Yes,584.0,18000.0,PaidAd,16:34:00,Android,50.0
12108,26,Male,Salaried,73000.0,155000.0,16.0,565.0,Yes,374.0,10000.0,DirectOnline,10:59:00,Android,45.0
12113,53,Male,Salaried,77000.0,73000.0,24.0,,Yes,759.0,86000.0,DirectBank,15:04:00,,42.0
12114,23,Female,Self Employed,19000.0,468000.0,32.0,777.0,No,,,Agent,17:24:00,,39.0
12116,22,Female,Business,16000.0,89000.0,24.0,861.0,Yes,340.0,20000.0,PaidAd,12:50:00,Android,48.0
12119,50,Female,Business,28000.0,180000.0,33.0,,Yes,746.0,12000.0,PaidAd,11:23:00,Android,43.0
12120,61,Male,Self Employed,13000.0,398000.0,22.0,739.0,No,,,DirectBank,16:37:00,,48.0
12123,27,Male,Salaried,45000.0,388000.0,21.0,,Yes,683.0,64000.0,DirectBank,15:31:00,,40.0
12127,38,Female,Self Employed,38000.0,149000.0,25.0,655.0,No,,,DirectBank,09:43:00,,47.0
12133,31,Female,Business,42000.0,466000.0,32.0,380.0,Yes,585.0,77000.0,DirectBank,16:08:00,,49.0
12137,25,Male,Professional,41000.0,420000.0,24.0,457.0,Yes,656.0,55000.0,PaidAd,14:49:00,iOS,47.0
12139,29,Male,Business,33000.0,232000.0,23.0,616.0,Yes,678.0,50000.0,DirectBank,16:59:00,,49.0
12142,55,Male,Professional,37000.0,123000.0,17.0,465.0,No,,,DirectBank,09:40:00,,45.0
12145,34,Female,Salaried,45000.0,107000.0,32.0,613.0,Yes,506.0,50000.0,PaidAd,12:57:00,Android,46.0
12146,30,Male,Salaried,44000.0,880000.0,28.0,652.0,Yes,395.0,28000.0,DirectBank,16:30:00,,48.0
12147,23,Male,Professional,16000.0,48000.0,16.0,693.0,Yes,543.0,34000.0,DirectBank,15:48:00,,39.0
12148,59,Female,Salaried,72000.0,70000.0,14.0,689.0,Yes,778.0,46000.0,DirectBank,16:04:00,,31.0
12149,56,Female,Business,25000.0,387000.0,34.0,372.0,Yes,668.0,61000.0,PaidAd,15:41:00,Android,41.0
12158,27,Female,Self Employed,82000.0,357000.0,31.0,434.0,Yes,410.0,31000.0,DirectOnline,12:19:00,Android,41.0
12161,39,Male,Salaried,14000.0,43000.0,30.0,706.0,Yes,865.0,27000.0,DirectBank,13:20:00,,37.0
12163,26,Male,Business,59000.0,44000.0,21.0,,No,,,DirectOnline,11:53:00,Android,48.0
12165,53,Female,Business,15000.0,409000.0,32.0,494.0,Yes,670.0,39000.0,DirectBank,11:32:00,,46.0
12168,61,Male,Business,40000.0,61000.0,25.0,511.0,No,,,DirectBank,12:40:00,,43.0
12170,35,Female,Business,63000.0,187000.0,33.0,563.0,Yes,318.0,40000.0,DirectOnline,12:34:00,Android,45.0
12171,31,Female,Self Employed,30000.0,203000.0,21.0,508.0,Yes,555.0,11000.0,PaidAd,21:34:00,Android,46.0
12173,30,Male,Salaried,98000.0,338000.0,33.0,586.0,Yes,421.0,5000.0,DirectOnline,13:23:00,Android,47.0
12174,29,Male,Self Employed,56000.0,172000.0,25.0,,No,,,DirectBank,09:45:00,,41.0
12175,29,Male,Self Employed,40000.0,281000.0,30.0,475.0,Yes,570.0,47000.0,Agent,16:15:00,,50.0
12180,43,Male,Salaried,59000.0,299000.0,28.0,547.0,No,,,DirectOnline,17:30:00,Android,44.0
12181,48,Male,Salaried,19000.0,901000.0,19.0,568.0,No,,,DirectBank,12:23:00,,35.0
12187,42,Female,Business,16000.0,87000.0,20.0,358.0,No,,,DirectOnline,14:55:00,Android,47.0
12192,21,Male,Salaried,55000.0,312000.0,24.0,687.0,No,,,DirectOnline,15:27:00,Android,42.0
12195,32,Female,Self Employed,16000.0,63000.0,23.0,681.0,Yes,681.0,15000.0,DirectBank,13:17:00,,41.0
12196,43,Male,Business,35000.0,100000.0,34.0,629.0,No,,,PaidAd,19:18:00,Android,42.0
12198,45,Female,Salaried,26000.0,446000.0,22.0,304.0,No,,,DirectBank,11:00:00,,50.0
12203,49,Female,Self Employed,49000.0,302000.0,21.0,545.0,Yes,618.0,48000.0,PaidAd,09:35:00,Android,47.0
12207,63,Female,Self Employed,8000.0,388000.0,29.0,605.0,No,,,DirectBank,16:59:00,,50.0
12208,48,Female,Professional,49000.0,118000.0,26.0,615.0,Yes,,41000.0,DirectBank,14:49:00,,48.0
12210,31,Male,Self Employed,98000.0,201000.0,16.0,395.0,Yes,,40000.0,DirectBank,14:54:00,,36.0
12212,54,Female,Self Employed,78000.0,79000.0,17.0,407.0,Yes,816.0,43000.0,DirectOnline,10:32:00,Android,48.0
12213,49,Female,Self Employed,18000.0,79000.0,18.0,538.0,Yes,750.0,20000.0,DirectOnline,16:17:00,Android,42.0
12217,30,Male,Salaried,32000.0,446000.0,22.0,491.0,No,,,DirectBank,14:04:00,,40.0
12222,54,Male,Business,18000.0,321000.0,34.0,769.0,Yes,371.0,59000.0,DirectBank,12:52:00,,43.0
12223,20,Male,Self Employed,19000.0,47000.0,28.0,497.0,No,,,DirectBank,11:01:00,,47.0
12225,64,Male,Business,16000.0,464000.0,35.0,525.0,Yes,745.0,79000.0,DirectBank,13:51:00,,45.0
12226,35,Female,Salaried,19000.0,206000.0,27.0,687.0,Yes,760.0,22000.0,DirectOnline,20:33:00,iOS,48.0
12227,43,Female,Self Employed,51000.0,361000.0,20.0,428.0,No,,,DirectBank,09:34:00,,50.0
12228,50,Male,Self Employed,44000.0,176000.0,28.0,699.0,Yes,644.0,18000.0,DirectBank,15:46:00,,44.0
12233,40,Male,Self Employed,18000.0,129000.0,22.0,689.0,No,,,PaidAd,13:57:00,Android,46.0
12235,65,Female,Self Employed,93000.0,279000.0,28.0,640.0,No,,,Agent,15:58:00,,49.0
12236,57,Male,Professional,46000.0,193000.0,14.0,835.0,Yes,355.0,14000.0,Agent,14:28:00,,46.0
12238,57,Male,Business,9000.0,205000.0,14.0,404.0,No,,,DirectBank,13:50:00,,48.0
12239,22,Female,Business,32000.0,738000.0,19.0,601.0,No,,,DirectBank,11:28:00,,48.0
12241,24,Male,Business,13000.0,246000.0,17.0,888.0,Yes,490.0,68000.0,DirectOnline,16:31:00,Android,49.0
12242,33,Female,Salaried,30000.0,957000.0,26.0,361.0,No,,,DirectBank,12:16:00,,49.0
12248,26,Female,Self Employed,16000.0,319000.0,33.0,518.0,Yes,475.0,32000.0,DirectBank,15:33:00,,48.0
12252,29,Female,Business,95000.0,347000.0,26.0,641.0,No,,,PaidAd,20:21:00,Android,33.0
12253,26,Female,Self Employed,79000.0,186000.0,14.0,894.0,Yes,866.0,10000.0,DirectBank,17:56:00,,34.0
12254,63,Male,Self Employed,35000.0,91000.0,33.0,698.0,No,,,DirectBank,12:14:00,,49.0
12259,45,Female,Self Employed,14000.0,103000.0,29.0,619.0,Yes,572.0,14000.0,Agent,16:11:00,,49.0
12260,51,Female,Self Employed,93000.0,162000.0,26.0,526.0,No,,,DirectBank,14:07:00,,40.0
12261,31,Male,Salaried,11000.0,98000.0,16.0,509.0,Yes,520.0,18000.0,DirectOnline,12:42:00,iOS,45.0
12266,26,Male,Self Employed,56000.0,141000.0,25.0,312.0,Yes,314.0,17000.0,DirectBank,12:30:00,,50.0
12267,27,Female,Self Employed,97000.0,272000.0,12.0,669.0,Yes,548.0,14000.0,Agent,13:30:00,,45.0
12268,46,Male,Self Employed,12000.0,290000.0,21.0,670.0,Yes,683.0,47000.0,DirectBank,16:23:00,,50.0
12270,24,Male,Self Employed,12000.0,50000.0,24.0,670.0,No,,,DirectOnline,21:33:00,iOS,42.0
12271,46,Male,Professional,54000.0,164000.0,27.0,587.0,Yes,422.0,58000.0,DirectBank,13:11:00,,50.0
12272,21,Female,Professional,71000.0,131000.0,23.0,391.0,Yes,605.0,27000.0,DirectBank,09:47:00,,46.0
12274,43,Male,Professional,84000.0,340000.0,20.0,685.0,No,,,DirectBank,12:03:00,,40.0
12277,46,Male,Professional,34000.0,406000.0,24.0,635.0,Yes,805.0,59000.0,PaidAd,15:17:00,Android,45.0
12278,54,Male,Salaried,39000.0,330000.0,27.0,793.0,Yes,588.0,53000.0,DirectOnline,07:52:00,Android,42.0
12280,45,Female,Self Employed,91000.0,67000.0,34.0,502.0,Yes,631.0,94000.0,DirectOnline,17:12:00,Android,45.0
12283,36,Male,Self Employed,37000.0,271000.0,30.0,834.0,No,,,PaidAd,11:24:00,Android,43.0
12285,21,Female,Self Employed,58000.0,384000.0,20.0,315.0,No,,,PaidAd,11:32:00,Android,38.0
12288,23,Male,Self Employed,18000.0,141000.0,35.0,464.0,No,,,DirectOnline,11:26:00,iOS,44.0
12289,24,Female,Business,11000.0,275000.0,19.0,594.0,Yes,570.0,8000.0,DirectBank,11:12:00,,44.0
12293,51,Female,Salaried,53000.0,48000.0,31.0,531.0,No,,,DirectOnline,15:59:00,Android,48.0
12294,39,Male,Salaried,11000.0,187000.0,25.0,869.0,No,,,DirectBank,14:25:00,,45.0
12295,44,Female,Salaried,38000.0,59000.0,32.0,532.0,Yes,511.0,47000.0,DirectOnline,11:39:00,Android,41.0
12297,21,Female,Self Employed,45000.0,74000.0,22.0,462.0,No,,,DirectBank,14:17:00,,48.0
12298,21,Male,Salaried,90000.0,447000.0,34.0,490.0,No,,,DirectBank,10:05:00,,31.0
12299,37,Female,Salaried,8000.0,399000.0,22.0,545.0,Yes,514.0,52000.0,DirectBank,17:10:00,,45.0
12301,37,Male,Salaried,48000.0,157000.0,29.0,432.0,No,,,DirectBank,12:19:00,,42.0
12303,43,Female,Business,64000.0,411000.0,19.0,560.0,No,,,DirectBank,09:18:00,,41.0
12304,27,Female,Self Employed,23000.0,178000.0,28.0,649.0,No,,,DirectBank,09:32:00,,45.0
12308,34,Female,Salaried,54000.0,487000.0,35.0,670.0,No,,,DirectBank,11:35:00,,27.0
12310,26,Female,Self Employed,46000.0,61000.0,28.0,661.0,No,,,PaidAd,16:08:00,Android,50.0
12314,42,Male,Self Employed,21000.0,127000.0,24.0,573.0,Yes,548.0,59000.0,DirectOnline,10:31:00,Android,49.0
12315,52,Male,Self Employed,27000.0,312000.0,25.0,864.0,Yes,519.0,14000.0,DirectBank,15:46:00,,45.0
12316,33,Male,Business,51000.0,327000.0,30.0,611.0,Yes,569.0,55000.0,DirectOnline,11:18:00,Android,48.0
12317,46,Male,Self Employed,75000.0,296000.0,27.0,450.0,No,,,DirectBank,17:46:00,,50.0
12318,58,Male,Salaried,93000.0,82000.0,17.0,481.0,No,,,DirectOnline,11:52:00,Android,50.0
12319,23,Male,Salaried,47000.0,179000.0,26.0,482.0,No,,,DirectBank,09:40:00,,34.0
12323,44,Male,Salaried,51000.0,365000.0,21.0,,No,,,DirectBank,14:13:00,,47.0
12324,43,Male,Salaried,99000.0,865000.0,21.0,525.0,No,,,DirectBank,09:26:00,,39.0
12325,50,Female,Business,7000.0,141000.0,16.0,324.0,No,,,DirectBank,15:15:00,,46.0
12328,44,Female,Self Employed,13000.0,56000.0,20.0,590.0,Yes,603.0,36000.0,DirectBank,12:53:00,,40.0
12329,38,Male,Salaried,38000.0,55000.0,16.0,350.0,Yes,,11000.0,DirectBank,12:50:00,,46.0
12331,47,Male,Professional,46000.0,244000.0,26.0,549.0,Yes,847.0,18000.0,DirectBank,16:19:00,,49.0
12332,58,Male,Salaried,12000.0,65000.0,33.0,554.0,No,,,DirectBank,15:09:00,,43.0
12333,57,Male,Professional,22000.0,474000.0,19.0,707.0,Yes,697.0,24000.0,DirectBank,16:17:00,,45.0
12334,60,Male,Professional,34000.0,70000.0,14.0,336.0,Yes,709.0,58000.0,DirectBank,09:51:00,,48.0
12339,60,Male,Salaried,52000.0,91000.0,26.0,788.0,Yes,511.0,31000.0,DirectBank,16:08:00,,42.0
12342,46,Male,Salaried,5000.0,207000.0,15.0,784.0,No,,,Agent,10:53:00,,41.0
12344,40,Female,Self Employed,23000.0,236000.0,14.0,522.0,No,,,DirectBank,15:48:00,,46.0
12346,64,Male,Self Employed,47000.0,92000.0,24.0,666.0,Yes,548.0,14000.0,DirectOnline,21:24:00,Android,50.0
12348,40,Male,Self Employed,55000.0,80000.0,15.0,426.0,Yes,650.0,94000.0,DirectBank,17:46:00,,44.0
12350,63,Male,Salaried,30000.0,255000.0,25.0,440.0,Yes,668.0,40000.0,DirectBank,14:46:00,,43.0
12352,57,Male,Self Employed,89000.0,191000.0,17.0,595.0,Yes,314.0,56000.0,DirectBank,17:45:00,,49.0
12353,29,Male,Salaried,17000.0,86000.0,22.0,817.0,No,,,DirectOnline,15:08:00,Android,41.0
12355,22,Female,Self Employed,37000.0,54000.0,33.0,670.0,Yes,704.0,20000.0,DirectOnline,20:48:00,Android,49.0
12357,64,Male,Business,98000.0,212000.0,23.0,898.0,Yes,642.0,14000.0,Agent,14:22:00,,39.0
12358,29,Female,Salaried,74000.0,122000.0,29.0,462.0,Yes,635.0,10000.0,PaidAd,03:15:00,Android,48.0
