ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
12590,35,Male,Salaried,43000.0,192000.0,35.0,423.0,Yes,669.0,6000.0,DirectBank,11:29:00,,51.0
12591,30,Female,Self Employed,8000.0,328000.0,26.0,629.0,Yes,554.0,14000.0,DirectBank,16:58:00,,63.0
12592,44,Male,Self Employed,41000.0,269000.0,34.0,572.0,No,,,DirectBank,13:01:00,,42.0
12593,40,Male,Professional,31000.0,424000.0,25.0,812.0,No,,,DirectBank,17:15:00,,52.0
12594,23,Male,Salaried,10000.0,481000.0,32.0,430.0,No,,,DirectBank,15:53:00,,53.0
12595,50,Male,Professional,33000.0,40000.0,22.0,415.0,No,,,DirectBank,15:16:00,,44.0
12596,49,Male,Salaried,36000.0,80000.0,31.0,481.0,Yes,428.0,6000.0,DirectBank,10:30:00,,46.0
12597,63,Male,Business,17000.0,366000.0,21.0,688.0,Yes,644.0,39000.0,PaidAd,20:42:00,Android,55.0
12598,44,Female,Self Employed,42000.0,64000.0,18.0,898.0,No,,,DirectOnline,21:39:00,Android,32.0
12599,42,Male,Self Employed,23000.0,312000.0,24.0,,No,,,DirectBank,14:31:00,,58.0
12600,63,Female,Self Employed,28000.0,108000.0,27.0,348.0,No,,,DirectBank,16:51:00,,57.0
12601,43,Male,Salaried,48000.0,145000.0,18.0,649.0,Yes,489.0,7000.0,PaidAd,21:02:00,Android,48.0
12602,29,Male,Self Employed,43000.0,86000.0,22.0,343.0,Yes,613.0,45000.0,DirectBank,16:27:00,,53.0
12603,55,Male,Self Employed,36000.0,82000.0,25.0,755.0,No,,,DirectOnline,15:55:00,Android,49.0
12604,33,Male,Salaried,5000.0,117000.0,18.0,899.0,Yes,828.0,24000.0,DirectBank,10:23:00,,47.0
12605,58,Female,Self Employed,7000.0,352000.0,27.0,531.0,Yes,893.0,12000.0,DirectBank,12:40:00,,57.0
12606,25,Male,Business,21000.0,44000.0,24.0,725.0,No,,,DirectBank,12:48:00,,36.0
12607,55,Male,Salaried,16000.0,188000.0,30.0,645.0,Yes,559.0,13000.0,DirectBank,10:37:00,,61.0
12608,44,Male,Business,6000.0,128000.0,25.0,504.0,Yes,466.0,5000.0,DirectBank,13:09:00,,53.0
12609,34,Female,Self Employed,26000.0,121000.0,13.0,,No,,,DirectOnline,13:06:00,Android,58.0
12610,54,Female,Salaried,42000.0,104000.0,27.0,,Yes,897.0,52000.0,DirectOnline,16:01:00,Android,40.0
12611,32,Female,Salaried,13000.0,468000.0,19.0,660.0,No,,,DirectBank,09:23:00,,53.0
12612,30,Female,Self Employed,47000.0,186000.0,30.0,612.0,Yes,585.0,14000.0,DirectBank,12:52:00,,46.0
12613,65,Male,Professional,14000.0,151000.0,20.0,,No,,,DirectOnline,20:53:00,Android,61.0
12614,38,Male,Professional,20000.0,161000.0,32.0,340.0,Yes,696.0,15000.0,DirectOnline,20:14:00,Android,60.0
12615,23,Male,Salaried,17000.0,459000.0,25.0,354.0,Yes,363.0,15000.0,DirectBank,17:22:00,,54.0
12616,47,Others,Self Employed,8000.0,458000.0,25.0,363.0,No,,,DirectBank,16:49:00,,57.0
12617,40,Male,Salaried,41000.0,404000.0,29.0,331.0,Yes,603.0,11000.0,DirectBank,14:42:00,,62.0
12618,57,Female,Salaried,50000.0,91000.0,27.0,343.0,No,,,DirectBank,11:18:00,,39.0
12619,21,Others,Self Employed,37000.0,252000.0,30.0,520.0,Yes,623.0,95000.0,DirectBank,11:29:00,,50.0
12620,63,Female,Self Employed,66000.0,140000.0,18.0,383.0,No,,,DirectBank,14:50:00,,43.0
12621,28,Male,Self Employed,6000.0,176000.0,31.0,876.0,Yes,410.0,42000.0,DirectBank,13:51:00,,53.0
12622,43,Male,Self Employed,19000.0,386000.0,22.0,453.0,No,,,DirectBank,14:42:00,,45.0
12623,46,Male,Self Employed,14000.0,460000.0,21.0,314.0,Yes,827.0,21000.0,DirectOnline,17:14:00,Android,63.0
12624,48,Female,Self Employed,72000.0,250000.0,21.0,710.0,Yes,,46000.0,DirectBank,17:03:00,,29.0
12625,49,Male,Professional,10000.0,55000.0,21.0,508.0,Yes,395.0,8000.0,DirectBank,09:55:00,,51.0
12626,56,Male,Self Employed,15000.0,187000.0,15.0,690.0,Yes,512.0,35000.0,DirectBank,11:05:00,,60.0
12627,23,Female,Self Employed,9000.0,432000.0,25.0,523.0,No,,,DirectOnline,08:23:00,Android,50.0
12628,44,Female,Salaried,5000.0,829000.0,18.0,501.0,Yes,525.0,14000.0,DirectBank,09:34:00,,48.0
12629,54,Male,Salaried,25000.0,97000.0,24.0,,Yes,631.0,5000.0,DirectBank,12:49:00,,43.0
12630,36,Male,Self Employed,39000.0,290000.0,13.0,,No,,,DirectOnline,18:20:00,iOS,51.0
12631,56,Female,Salaried,35000.0,103000.0,29.0,,Yes,674.0,29000.0,DirectOnline,14:14:00,Android,46.0
12632,40,Female,Business,41000.0,140000.0,30.0,745.0,No,,,DirectBank,11:24:00,,44.0
12633,48,Female,Self Employed,6000.0,288000.0,26.0,688.0,No,,,DirectBank,10:10:00,,55.0
12634,35,Male,Business,35000.0,226000.0,33.0,465.0,Yes,380.0,50000.0,DirectBank,14:10:00,,46.0
12635,49,Female,Self Employed,64000.0,916000.0,26.0,812.0,No,,,DirectBank,13:54:00,,44.0
12636,47,Female,Self Employed,56000.0,280000.0,35.0,703.0,Yes,491.0,74000.0,DirectBank,10:26:00,,42.0
12637,20,Female,Business,11000.0,144000.0,21.0,417.0,No,,,DirectBank,14:28:00,,51.0
12638,44,Male,Salaried,12000.0,411000.0,33.0,425.0,Yes,315.0,8000.0,DirectOnline,13:46:00,Android,65.0
12639,32,Male,Professional,53000.0,925000.0,34.0,565.0,Yes,688.0,12000.0,DirectBank,15:20:00,,50.0
12640,24,Male,Salaried,46000.0,462000.0,31.0,458.0,No,,,DirectBank,09:21:00,,37.0
12641,45,Male,Self Employed,46000.0,86000.0,23.0,348.0,Yes,723.0,31000.0,PaidAd,01:54:00,Android,44.0
12642,24,Male,Business,44000.0,222000.0,33.0,305.0,Yes,,50000.0,DirectOnline,23:28:00,Android,51.0
12643,45,Female,Self Employed,18000.0,246000.0,25.0,,No,,,DirectBank,16:19:00,,51.0
12644,56,Male,Business,6000.0,239000.0,15.0,430.0,No,,,PaidAd,18:13:00,Android,58.0
12645,46,Female,Self Employed,8000.0,72000.0,12.0,643.0,Yes,576.0,13000.0,DirectBank,16:52:00,,49.0
12646,45,Male,Self Employed,11000.0,506000.0,24.0,369.0,No,,,DirectOnline,13:01:00,Android,69.0
12647,21,Female,Business,28000.0,171000.0,17.0,597.0,Yes,386.0,28000.0,DirectBank,09:52:00,,48.0
12648,57,Female,Self Employed,23000.0,69000.0,23.0,417.0,No,,,DirectOnline,11:30:00,Android,52.0
12649,59,Male,Salaried,57000.0,156000.0,19.0,875.0,Yes,,65000.0,DirectOnline,21:34:00,Android,49.0
12650,35,Female,Business,45000.0,90000.0,20.0,521.0,No,,,DirectOnline,10:43:00,Android,44.0
12651,61,Female,Business,13000.0,74000.0,23.0,636.0,Yes,435.0,7000.0,DirectBank,09:37:00,,48.0
12652,44,Male,Self Employed,58000.0,486000.0,19.0,553.0,No,,,DirectOnline,20:54:00,Android,59.0
12653,21,Male,Salaried,19000.0,159000.0,33.0,559.0,No,,,PaidAd,06:28:00,Android,55.0
12654,54,Male,Salaried,8000.0,106000.0,12.0,516.0,No,,,DirectOnline,08:03:00,Android,56.0
12655,64,Female,Salaried,41000.0,503000.0,25.0,651.0,Yes,854.0,12000.0,DirectOnline,13:02:00,Android,64.0
12656,35,Female,Self Employed,79000.0,457000.0,27.0,679.0,Yes,561.0,11000.0,DirectBank,17:15:00,,43.0
12657,45,Female,Self Employed,47000.0,179000.0,21.0,675.0,Yes,443.0,12000.0,PaidAd,10:16:00,Android,50.0
12658,55,Female,Self Employed,28000.0,494000.0,29.0,535.0,No,,,DirectOnline,09:44:00,Android,64.0
12659,34,Male,Professional,10000.0,206000.0,22.0,412.0,No,,,DirectOnline,15:32:00,Android,62.0
12660,54,Male,Professional,5000.0,422000.0,35.0,305.0,No,,,DirectBank,15:41:00,,54.0
12661,23,Male,Self Employed,30000.0,391000.0,19.0,582.0,No,,,DirectBank,10:27:00,,58.0
12662,61,Female,Salaried,17000.0,193000.0,17.0,676.0,Yes,334.0,5000.0,DirectOnline,10:17:00,Android,57.0
12663,47,Male,Salaried,74000.0,344000.0,33.0,388.0,Yes,751.0,52000.0,DirectBank,15:36:00,,35.0
12664,65,Male,Self Employed,20000.0,248000.0,34.0,552.0,Yes,318.0,21000.0,DirectOnline,14:54:00,Android,73.0
12665,32,Female,Business,55000.0,600000.0,21.0,619.0,Yes,693.0,30000.0,Agent,16:42:00,,49.0
12666,48,Female,Self Employed,90000.0,110000.0,23.0,654.0,Yes,813.0,25000.0,DirectBank,12:12:00,,41.0
12667,58,Male,Professional,8000.0,149000.0,23.0,349.0,Yes,561.0,52000.0,DirectBank,14:46:00,,63.0
12668,42,Male,Self Employed,54000.0,138000.0,32.0,323.0,No,,,PaidAd,18:14:00,Android,52.0
12669,54,Female,Self Employed,28000.0,283000.0,14.0,583.0,Yes,508.0,72000.0,DirectBank,15:00:00,,50.0
12670,41,Female,Salaried,10000.0,393000.0,22.0,684.0,No,,,DirectBank,11:59:00,,39.0
12671,26,Female,Salaried,19000.0,170000.0,29.0,576.0,Yes,634.0,42000.0,DirectOnline,09:42:00,Android,52.0
12672,22,Female,Self Employed,97000.0,97000.0,12.0,745.0,Yes,671.0,34000.0,PaidAd,12:37:00,iOS,31.0
12673,65,Male,Salaried,27000.0,60000.0,29.0,,Yes,730.0,30000.0,DirectBank,11:56:00,,42.0
12674,30,Male,Salaried,11000.0,176000.0,35.0,749.0,Yes,,19000.0,DirectOnline,12:42:00,Android,54.0
12675,46,Female,Self Employed,58000.0,416000.0,21.0,696.0,Yes,678.0,56000.0,DirectBank,11:44:00,,46.0
12676,49,Female,Self Employed,58000.0,110000.0,28.0,523.0,No,,,DirectOnline,18:23:00,Android,45.0
12677,27,Female,Self Employed,26000.0,353000.0,20.0,899.0,No,,,DirectOnline,11:25:00,Android,49.0
12678,21,Male,Professional,50000.0,413000.0,28.0,,Yes,475.0,15000.0,PaidAd,16:30:00,Android,54.0
12679,49,Male,Self Employed,98000.0,287000.0,19.0,568.0,No,,,DirectOnline,13:17:00,Android,36.0
12680,62,Female,Self Employed,42000.0,157000.0,13.0,616.0,Yes,583.0,33000.0,DirectOnline,21:01:00,Android,49.0
12681,65,Female,Self Employed,36000.0,111000.0,14.0,,No,,,DirectOnline,12:19:00,Android,58.0
12682,25,Female,Self Employed,32000.0,406000.0,22.0,651.0,No,,,DirectBank,10:25:00,,42.0
12683,64,Male,Salaried,69000.0,79000.0,25.0,805.0,Yes,488.0,56000.0,DirectOnline,13:08:00,Android,54.0
12684,31,Male,Salaried,48000.0,184000.0,16.0,456.0,Yes,576.0,42000.0,DirectOnline,16:03:00,Android,48.0
12685,31,Male,Salaried,9000.0,52000.0,14.0,516.0,Yes,620.0,8000.0,DirectOnline,02:52:00,Android,58.0
12686,48,Others,Self Employed,78000.0,46000.0,27.0,445.0,Yes,558.0,46000.0,DirectOnline,19:48:00,Android,51.0
12687,50,Male,Salaried,17000.0,453000.0,28.0,,No,,,DirectBank,13:28:00,,56.0
12688,41,Female,Business,9000.0,145000.0,35.0,632.0,No,,,DirectOnline,11:21:00,Android,56.0
12689,33,Male,Self Employed,88000.0,360000.0,32.0,413.0,Yes,660.0,63000.0,DirectBank,14:28:00,,46.0
12690,39,Male,Professional,77000.0,171000.0,30.0,621.0,No,,,DirectBank,17:11:00,,35.0
12691,37,Male,Professional,33000.0,452000.0,35.0,690.0,Yes,558.0,52000.0,DirectOnline,14:56:00,iOS,58.0
12692,36,Female,Salaried,28000.0,199000.0,33.0,677.0,Yes,656.0,77000.0,DirectOnline,10:43:00,Android,45.0
12693,35,Male,Self Employed,99000.0,349000.0,29.0,852.0,No,,,DirectBank,17:30:00,,43.0
12694,22,Male,Self Employed,98000.0,212000.0,19.0,537.0,Yes,782.0,12000.0,DirectOnline,11:14:00,Android,39.0
12695,63,Male,Business,13000.0,361000.0,30.0,460.0,No,,,DirectOnline,20:40:00,Android,58.0
12696,39,Male,Salaried,11000.0,941000.0,34.0,698.0,No,,,DirectOnline,15:59:00,Android,51.0
12697,34,Female,Business,26000.0,117000.0,24.0,765.0,No,,,DirectBank,12:56:00,,34.0
12698,60,Male,Self Employed,22000.0,219000.0,19.0,592.0,Yes,564.0,11000.0,DirectOnline,15:04:00,Android,57.0
12699,22,Male,Salaried,40000.0,164000.0,28.0,493.0,No,,,DirectBank,10:48:00,,46.0
12700,59,Male,Self Employed,40000.0,131000.0,16.0,581.0,No,,,PaidAd,11:44:00,Android,48.0
12701,51,Female,Self Employed,55000.0,147000.0,12.0,457.0,Yes,462.0,43000.0,PaidAd,22:49:00,iOS,53.0
12702,22,Male,Self Employed,14000.0,92000.0,14.0,598.0,Yes,,28000.0,DirectBank,17:35:00,,54.0
12703,27,Male,Professional,39000.0,246000.0,32.0,517.0,Yes,779.0,18000.0,DirectOnline,21:52:00,Android,48.0
12704,43,Male,Salaried,84000.0,60000.0,27.0,461.0,Yes,536.0,28000.0,DirectBank,10:15:00,,45.0
12705,52,Female,Self Employed,16000.0,132000.0,30.0,541.0,No,,,PaidAd,13:02:00,Android,56.0
12706,44,Male,Self Employed,41000.0,139000.0,22.0,466.0,No,,,DirectBank,15:09:00,,58.0
12707,47,Male,Business,17000.0,757000.0,20.0,592.0,Yes,611.0,9000.0,DirectOnline,14:10:00,Android,67.0
12708,40,Female,Self Employed,21000.0,217000.0,26.0,483.0,Yes,537.0,45000.0,DirectOnline,15:23:00,Android,58.0
12709,46,Male,Self Employed,22000.0,320000.0,28.0,691.0,Yes,557.0,19000.0,DirectBank,13:04:00,,61.0
12710,29,Female,Self Employed,8000.0,66000.0,33.0,586.0,Yes,503.0,25000.0,DirectBank,10:06:00,,37.0
12711,37,Female,Salaried,29000.0,227000.0,16.0,471.0,No,,,Agent,09:20:00,,42.0
12712,41,Others,Self Employed,42000.0,266000.0,16.0,649.0,No,,,DirectOnline,10:25:00,Android,56.0
12713,55,Male,Self Employed,38000.0,138000.0,13.0,591.0,Yes,499.0,39000.0,DirectBank,10:36:00,,53.0
12714,36,Male,Salaried,16000.0,138000.0,27.0,527.0,No,,,DirectBank,14:03:00,,39.0
12715,59,Male,Business,38000.0,407000.0,21.0,697.0,Yes,332.0,44000.0,DirectOnline,14:07:00,Android,65.0
12716,26,Male,Salaried,51000.0,221000.0,16.0,363.0,Yes,513.0,56000.0,PaidAd,15:27:00,Android,36.0
12717,34,Male,Salaried,57000.0,384000.0,27.0,601.0,Yes,676.0,11000.0,PaidAd,17:10:00,Android,50.0
12718,51,Female,Salaried,8000.0,154000.0,30.0,894.0,Yes,563.0,9000.0,DirectOnline,16:50:00,Android,53.0
12719,45,Male,Salaried,44000.0,94000.0,12.0,608.0,Yes,,14000.0,DirectBank,10:49:00,,36.0
12720,56,Male,Self Employed,54000.0,70000.0,20.0,832.0,Yes,399.0,33000.0,Agent,13:13:00,,43.0
12721,27,Male,Professional,6000.0,768000.0,28.0,738.0,Yes,493.0,22000.0,DirectBank,12:18:00,,50.0
12722,22,Female,Self Employed,58000.0,240000.0,27.0,428.0,Yes,477.0,14000.0,DirectOnline,11:55:00,Android,60.0
12723,23,Male,Salaried,12000.0,253000.0,30.0,589.0,No,,,Agent,11:14:00,,45.0
12724,56,Male,Self Employed,18000.0,489000.0,23.0,417.0,No,,,DirectBank,17:42:00,,59.0
12725,59,Female,Salaried,27000.0,316000.0,19.0,465.0,Yes,623.0,45000.0,PaidAd,19:19:00,Android,49.0
12726,51,Male,Salaried,93000.0,240000.0,32.0,507.0,Yes,605.0,63000.0,DirectBank,13:34:00,,39.0
12727,21,Female,Business,38000.0,58000.0,23.0,641.0,Yes,337.0,82000.0,DirectBank,14:12:00,,38.0
12728,44,Male,Self Employed,20000.0,389000.0,24.0,686.0,Yes,652.0,37000.0,DirectOnline,19:27:00,Android,70.0
12729,51,Male,Professional,24000.0,281000.0,23.0,,Yes,427.0,24000.0,DirectBank,17:26:00,,59.0
12730,39,Male,Self Employed,75000.0,303000.0,28.0,638.0,Yes,616.0,32000.0,DirectOnline,15:38:00,Android,46.0
12731,33,Female,Salaried,65000.0,83000.0,16.0,678.0,Yes,375.0,83000.0,DirectBank,12:08:00,,25.0
12732,34,Female,Self Employed,57000.0,162000.0,15.0,,No,,,DirectBank,10:17:00,,43.0
12733,40,Female,Self Employed,28000.0,78000.0,30.0,521.0,No,,,DirectBank,17:28:00,,39.0
12734,54,Female,Salaried,41000.0,405000.0,18.0,,Yes,596.0,52000.0,DirectBank,09:05:00,,45.0
12735,36,Male,Salaried,17000.0,155000.0,18.0,551.0,No,,,DirectBank,15:04:00,,52.0
12736,57,Male,Salaried,29000.0,692000.0,32.0,573.0,No,,,DirectBank,16:33:00,,57.0
12737,31,Male,Salaried,47000.0,111000.0,23.0,667.0,Yes,579.0,15000.0,DirectOnline,20:38:00,Android,47.0
12738,56,Male,Professional,7000.0,355000.0,21.0,652.0,Yes,,35000.0,DirectBank,09:14:00,,59.0
12739,35,Male,Self Employed,56000.0,367000.0,18.0,348.0,Yes,304.0,44000.0,Agent,11:52:00,,51.0
12740,31,Female,Self Employed,34000.0,208000.0,30.0,603.0,Yes,466.0,46000.0,DirectOnline,19:41:00,Android,50.0
12741,54,Others,Self Employed,28000.0,450000.0,19.0,,No,,,DirectBank,13:37:00,,57.0
12742,64,Male,Self Employed,5000.0,375000.0,23.0,562.0,Yes,453.0,10000.0,PaidAd,13:20:00,Android,58.0
12743,40,Male,Salaried,16000.0,408000.0,34.0,345.0,No,,,DirectBank,12:43:00,,44.0
12744,43,Female,Self Employed,53000.0,114000.0,14.0,,No,,,DirectBank,10:38:00,,47.0
12745,28,Female,Self Employed,8000.0,82000.0,20.0,458.0,Yes,408.0,30000.0,DirectBank,13:33:00,,60.0
12746,58,Male,Self Employed,46000.0,468000.0,23.0,616.0,No,,,DirectOnline,08:50:00,Android,53.0
12747,49,Female,Self Employed,54000.0,44000.0,23.0,470.0,Yes,362.0,5000.0,DirectBank,17:58:00,,52.0
12748,64,Male,Professional,21000.0,659000.0,20.0,510.0,No,,,DirectBank,12:37:00,,58.0
12749,44,Female,Salaried,38000.0,456000.0,33.0,,Yes,,57000.0,DirectOnline,13:55:00,Android,53.0
12750,33,Female,Self Employed,14000.0,74000.0,13.0,,Yes,872.0,6000.0,DirectOnline,14:27:00,Android,61.0
12751,60,Female,Self Employed,21000.0,65000.0,26.0,770.0,Yes,619.0,7000.0,PaidAd,14:03:00,Android,53.0
12752,42,Female,Self Employed,17000.0,90000.0,22.0,354.0,No,,,DirectOnline,15:00:00,Android,48.0
12753,63,Male,Professional,9000.0,430000.0,35.0,574.0,Yes,443.0,14000.0,DirectOnline,12:28:00,Android,71.0
12754,52,Female,Salaried,31000.0,166000.0,14.0,305.0,Yes,378.0,16000.0,DirectOnline,21:10:00,Android,55.0
12755,55,Male,Business,84000.0,485000.0,25.0,691.0,Yes,852.0,27000.0,DirectOnline,10:05:00,Android,50.0
12756,23,Female,Business,75000.0,142000.0,12.0,545.0,No,,,DirectBank,12:19:00,,36.0
12757,36,Male,Salaried,50000.0,50000.0,33.0,689.0,Yes,308.0,5000.0,DirectBank,16:37:00,,47.0
12758,40,Female,Salaried,20000.0,209000.0,31.0,656.0,Yes,597.0,29000.0,DirectOnline,08:37:00,Android,46.0
12759,32,Female,Self Employed,23000.0,86000.0,33.0,622.0,No,,,DirectOnline,21:17:00,iOS,43.0
12760,41,Male,Salaried,51000.0,484000.0,18.0,393.0,Yes,779.0,59000.0,DirectOnline,10:33:00,Android,49.0
12761,61,Male,Self Employed,8000.0,169000.0,29.0,775.0,Yes,575.0,9000.0,DirectBank,10:52:00,,49.0
12762,25,Male,Self Employed,12000.0,372000.0,21.0,492.0,No,,,DirectOnline,09:10:00,Android,52.0
12763,32,Male,Salaried,49000.0,148000.0,22.0,,No,,,DirectOnline,03:35:00,Android,55.0
12764,35,Female,Business,42000.0,69000.0,16.0,455.0,Yes,807.0,17000.0,DirectOnline,10:57:00,iOS,54.0
12765,61,Male,Professional,44000.0,893000.0,20.0,417.0,Yes,402.0,15000.0,PaidAd,14:43:00,Android,64.0
12766,40,Male,Self Employed,43000.0,451000.0,26.0,545.0,Yes,810.0,48000.0,DirectOnline,13:28:00,Android,53.0
12767,46,Male,Self Employed,16000.0,507000.0,35.0,504.0,No,,,DirectOnline,14:26:00,Android,52.0
12768,20,Male,Salaried,12000.0,43000.0,14.0,464.0,No,,,DirectOnline,09:35:00,Android,50.0
12769,51,Female,Salaried,36000.0,478000.0,25.0,575.0,No,,,PaidAd,11:20:00,iOS,39.0
12770,33,Male,Professional,42000.0,209000.0,28.0,674.0,No,,,DirectBank,15:15:00,,40.0
12771,30,Male,Salaried,24000.0,452000.0,23.0,627.0,No,,,DirectBank,14:36:00,,47.0
12772,61,Male,Self Employed,12000.0,432000.0,22.0,364.0,Yes,352.0,86000.0,DirectOnline,20:55:00,Android,59.0
12773,36,Male,Self Employed,89000.0,468000.0,28.0,765.0,No,,,PaidAd,13:23:00,Android,48.0
12774,50,Female,Self Employed,14000.0,492000.0,33.0,628.0,Yes,518.0,5000.0,DirectOnline,18:01:00,iOS,58.0
12775,37,Male,Self Employed,18000.0,262000.0,16.0,451.0,No,,,DirectBank,11:00:00,,54.0
12776,21,Male,Self Employed,36000.0,166000.0,34.0,,No,,,DirectOnline,13:30:00,Android,53.0
12777,44,Male,Salaried,28000.0,458000.0,25.0,500.0,Yes,398.0,11000.0,DirectOnline,18:20:00,Android,64.0
12778,50,Male,Self Employed,29000.0,75000.0,35.0,512.0,No,,,DirectOnline,10:21:00,Android,55.0
12779,38,Male,Self Employed,43000.0,482000.0,30.0,327.0,No,,,DirectBank,13:59:00,,51.0
12780,47,Female,Salaried,15000.0,268000.0,32.0,545.0,Yes,470.0,50000.0,DirectBank,15:17:00,,41.0
12781,65,Male,Salaried,84000.0,251000.0,14.0,631.0,No,,,DirectOnline,13:57:00,Android,52.0
12782,43,Female,Business,34000.0,189000.0,17.0,642.0,No,,,DirectBank,10:46:00,,41.0
12783,36,Male,Salaried,18000.0,444000.0,19.0,593.0,Yes,490.0,10000.0,PaidAd,21:32:00,Android,61.0
12784,35,Male,Business,34000.0,143000.0,25.0,569.0,Yes,483.0,31000.0,DirectOnline,07:30:00,Android,55.0
12785,30,Male,Salaried,38000.0,295000.0,14.0,413.0,No,,,DirectOnline,10:51:00,Android,63.0
12786,56,Male,Professional,34000.0,178000.0,13.0,340.0,Yes,532.0,16000.0,PaidAd,16:16:00,Android,65.0
12787,42,Female,Self Employed,13000.0,428000.0,18.0,689.0,Yes,319.0,19000.0,PaidAd,02:25:00,Android,55.0
12788,46,Male,Business,17000.0,106000.0,16.0,520.0,No,,,PaidAd,18:35:00,Android,44.0
12789,30,Male,Self Employed,11000.0,158000.0,13.0,577.0,Yes,589.0,58000.0,DirectOnline,11:00:00,Android,61.0
12790,60,Male,Professional,14000.0,343000.0,20.0,597.0,Yes,672.0,17000.0,PaidAd,19:09:00,Android,70.0
12791,24,Male,Self Employed,44000.0,119000.0,26.0,614.0,Yes,524.0,53000.0,PaidAd,11:13:00,Android,54.0
12792,52,Female,Self Employed,5000.0,132000.0,18.0,755.0,Yes,456.0,84000.0,DirectOnline,19:18:00,Android,47.0
12793,64,Female,Self Employed,39000.0,114000.0,30.0,590.0,No,,,DirectBank,15:11:00,,50.0
12794,45,Female,Business,17000.0,290000.0,30.0,384.0,Yes,505.0,18000.0,DirectOnline,17:46:00,Android,62.0
12795,64,Male,Self Employed,9000.0,100000.0,13.0,509.0,Yes,504.0,55000.0,DirectOnline,12:26:00,Android,69.0
12796,38,Male,Salaried,55000.0,125000.0,16.0,495.0,Yes,380.0,15000.0,DirectBank,14:19:00,,31.0
12797,65,Female,Self Employed,16000.0,901000.0,18.0,545.0,No,,,DirectBank,14:05:00,,61.0
12798,52,Female,Business,32000.0,793000.0,20.0,,No,,,DirectBank,11:27:00,,56.0
12799,34,Male,Business,65000.0,133000.0,30.0,345.0,Yes,651.0,51000.0,DirectBank,17:43:00,,46.0
12800,65,Male,Business,17000.0,309000.0,32.0,643.0,Yes,389.0,17000.0,Agent,15:48:00,,48.0
12801,49,Female,Self Employed,43000.0,91000.0,35.0,552.0,Yes,501.0,49000.0,DirectBank,14:47:00,,47.0
12802,63,Male,Business,7000.0,201000.0,21.0,355.0,Yes,,13000.0,DirectOnline,15:47:00,Android,57.0
12803,44,Male,Salaried,38000.0,75000.0,32.0,812.0,Yes,543.0,56000.0,DirectOnline,08:09:00,Android,46.0
12804,36,Female,Salaried,16000.0,164000.0,26.0,549.0,No,,,DirectBank,15:52:00,,39.0
12805,33,Male,Salaried,9000.0,72000.0,21.0,348.0,Yes,411.0,42000.0,PaidAd,10:56:00,Android,59.0
12806,47,Male,Business,51000.0,63000.0,32.0,548.0,Yes,624.0,32000.0,DirectBank,09:06:00,,42.0
12807,34,Female,Salaried,15000.0,346000.0,18.0,449.0,Yes,595.0,19000.0,DirectOnline,08:25:00,Android,61.0
12808,49,Male,Salaried,94000.0,160000.0,13.0,410.0,Yes,649.0,29000.0,DirectOnline,18:39:00,Android,34.0
12809,45,Female,Self Employed,80000.0,264000.0,29.0,627.0,No,,,DirectBank,11:38:00,,43.0
12810,20,Female,Self Employed,20000.0,378000.0,20.0,392.0,Yes,422.0,46000.0,DirectOnline,00:19:00,Android,65.0
12811,41,Female,Business,11000.0,103000.0,12.0,665.0,No,,,DirectOnline,20:09:00,Android,50.0
12812,37,Male,Self Employed,6000.0,456000.0,18.0,681.0,Yes,526.0,88000.0,DirectBank,16:21:00,,54.0
12813,59,Male,Self Employed,11000.0,480000.0,26.0,631.0,Yes,419.0,15000.0,DirectBank,10:30:00,,55.0
12814,40,Male,Self Employed,30000.0,175000.0,34.0,750.0,Yes,525.0,8000.0,DirectBank,14:26:00,,48.0
12815,43,Female,Salaried,61000.0,135000.0,18.0,682.0,Yes,463.0,71000.0,DirectBank,11:04:00,,37.0
12816,32,Male,Salaried,73000.0,353000.0,28.0,431.0,No,,,DirectOnline,17:09:00,Android,63.0
12817,52,Female,Business,16000.0,149000.0,29.0,389.0,Yes,350.0,20000.0,DirectBank,10:26:00,,53.0
12818,59,Male,Self Employed,83000.0,307000.0,24.0,564.0,Yes,773.0,13000.0,DirectBank,13:33:00,,32.0
12819,42,Male,Professional,48000.0,134000.0,23.0,633.0,Yes,398.0,12000.0,DirectBank,16:31:00,,45.0
12820,26,Male,Salaried,14000.0,62000.0,29.0,537.0,Yes,500.0,16000.0,DirectBank,16:40:00,,45.0
12821,38,Female,Self Employed,12000.0,186000.0,29.0,623.0,Yes,510.0,10000.0,DirectBank,17:14:00,,53.0
12822,26,Male,Self Employed,38000.0,56000.0,26.0,517.0,Yes,,42000.0,DirectOnline,15:50:00,Android,50.0
12823,30,Male,Salaried,18000.0,302000.0,19.0,472.0,Yes,322.0,26000.0,DirectBank,13:51:00,,68.0
12824,26,Female,Self Employed,18000.0,138000.0,16.0,540.0,Yes,859.0,16000.0,DirectBank,12:37:00,,63.0
12825,64,Male,Business,95000.0,83000.0,22.0,,Yes,544.0,22000.0,DirectOnline,19:14:00,Android,52.0
12826,25,Male,Self Employed,54000.0,382000.0,30.0,315.0,Yes,645.0,17000.0,DirectBank,10:43:00,,66.0
